IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
12175,A certain man is leaning on the display stand of his goods.,And this display table seems only for food business.,"Yea and I can see him smoking some relish on the other side, he seems hard working.","Yea dear, man is to work so that he does not lose self worthy and self other respect.","Exactly dear, otherwise for a man especially it is not so expected of him to be lazy that is why a woman is his helm meet."
12176,Two dogs of black and white are in the race track racing.,Around the race field a crowd of fans cheering for the dogs.,Yea and the fans seem to be overjoyed to see how these dogs are playing it.,But the black dog is running fiercely with a frown face.,"Yea dear, some dog types are just fierce even their looks make one have cynophobia already."
12177,A certain lady is about her business place leaning on the fence.,This lady is likely to be hard working because her business goods look plenty.,"Yea dear, most female parents are hard working so their children can eat.","That is so true dear, because parents hurt when they fail their children.","Yea dear, and that is why it important to respect parents for they suffer so much bringing us up."
12178,Two gentlemen are in the water swimming having opened their mouths.,"Yea dear, and they seem to be wadding across the river.",Then they seem to be walking just and not necessarily swimming.,"And the one behind is not so free but somewhat hydrophobic, is it so?","Could be so dear, because the one in front is quite nonhydrophobic and wadding excitingly."
12179,A certain lady is in the road walking with her dog following behind.,And she seems to be going down the street to some building ahead.,"Exactly as the route is leading to the very direction, and there are tidy trees around.",The owners of the premises must be so clean and hygienic.,Such that upon your arrival st someone's house you even feel so proud of yourself with a catwalk.
12180,A handful crowd of bikers are on their motorbikes riding.,"And this road is divided in two, one lane for vehicles and the other for bikes.",And this place looks to have so much stores around the wayside.,"And I like the way this road is dived in two lanes, it makes movements easier.","Exactly dear, as most times bikers really struggle to share the same route with vehicles."
12181,"A crowd of people, young and old, is in streets holding up posters.",They seem to have requested for some service but denied.,I think it is why they have decided to protest and be granted their wish.,But these children who are among the elderly are not even afraid.,"They may have just been taken along by their parents, otherwise they do not understand a thing."
12182,"Two ladies, one is sitting and the other one cleaning the chairs in the building they are.",And the lady cleaning on the chairs seems to be a worker in this place.,Yea and the same building is likely to be an inn for eating.,"Yea dear, because even the lady sitting is taking some drink.","Exactly dear, as she looks elsewhere while waiting for her meal to be served."
12183,A child is in the house alone by the table.,And this child seems to be looking for something.,Although the child looks to have been refused what it wants just.,It may be that they just want to fool around the child as it is exciting to do.,"Could be so Br, otherwise every parent gives to a child what they want unlike the opposite."
12184,"Two dogs, one black and the other redish, are playing facing different directions on water.",And these dogs seem to be having so much fun.,"Exactly Br, and though one thing is so surprised to me because I know dogs not to be so friendly with water.",Dogs of nowadays Br are taught quite many skills even how to swim on the water.,"Huh this is nice, you can even have a desire to have a dog as they look quite clean and hygienic."
12185,"A gentleman is in the grass hiking the hill, on the other side he is pulling something else.",And this object seems to be heavy that he has even wrinkled his forehead.,"But this object may not even be as heavy, except for the hill he is hiking may be making it heavier.",Could it be that he is taking it somewhere else or he is just stretching his body muscles?,"Well it seems he is just on exercise with this object, otherwise the direction to where he taking it cannot be seen."
12186,A gentleman is alone drawing some boxes in his book.,These things he is drawing look like a house design he desires to build.,"May be, and he is drawing it to see how it must appear before the actual building.",Yea dear just as it matters to have a house plan for the builders to use in building.,And he seems to be so focused on his drawing that he cannot even see what is in the sides.
12187,A certain gentleman is parked his red car beside the road.,And after he parked it he is come outside.,Then as he comes out he is looked inside the car as if he is forgotten something.,Or could it be that it is a new car that he cannot take his mind off?,Well sometimes new things are not easily ignored as you feel if you do so someone will steal it from you.
12188,"Some five ladies are in muddy water playing, among them, two are holding a pulling rope.",And they are having some good time by themselves.,"Exactly dear, just their facial expressions really are telling the whole story.","These ladies though, of all the waters only to go for muddy water aren't they mindful of being dirty?","A bird only seats on a preferred branch Br, they also preferred muddy to clean water."
12189,"A certain lady is by the roadside with hands in her chin, and a man is riding in his bicycle.",She seems to have so much to swallow on her plate as she looks really worried.,"I believe so, as she is just standing with her hand in the chin.",It could also be that she is waiting for someone who just took so long.,And her eyes are focused on the man with a bicycle as if he is the cause.
12190,An certain man is on his motorbike beside the roadside.,Yea and he seems to be waiting for someone he must fare.,"Yea, and while waiting he is even inhaling the smoke of a cigarette.","These people love cigarettes, you wonder why they even gain out of it.","They must have discovered their benefits dear, you do not go for something without reasons."
12191,Two men are on the top of a poster fixing it well.,They seem to be professionals in this and are unacrophobic.,"I feel they may have been doing it oftentimes, every work is easier when you adapt.",The one on top is likely to be the owner of this work while the one below seems to be a helping hand.,"Yea dear, this work despite you being the overall boss you cannot achieve it successfully except with a help mate."
12192,"A crowd of people is in a market, they are buying different goods.",Yea Br it seems to be a crowd puller that is why it is so packed.,Yea and also the goods must be so cheap to have attracted such a multitude.,Yes dear even as people love to buy cheap things.,"Exactly dear because cheap things help one use their money effectively, buy more for less."
12193,Some women are behind a car eating some food.,And it seems they were at work now hungry to eat.,"Looks so dear and they are likely to be hard working, just their looks speak volumes.",They also seem to be working for a bakery as bakery distributors.,"That could be true, as the food they are even eating is such as they bake, and are enjoying it."
12194,"A handful crowd of people is queued up, an elderly in front and young ones behind.",And the elderly seems to be spearheading the whole sport.,"Yea dear, even as the young ones behind him are so excited and following him wherever he is going.","All the kids are likely to have come from one residence, just the way they so orderly lined up.","Yea dear, and kids enjoy having fun with the elderly because he or she will be teaching them different exciting games."
12195,"A male horse rider is on a horse speeding up, and behind him some is locking the entrance.",And this horse looks like it is falling to the ground.,"Yae dear it seems so, just as the horse rider is also falling along with the horse.","Hmm not so good, that is why these games are so scary.","But I am sure they are well trained on what to do when an animal you are riding on falls, and that is why may be he is not even worried."
12196,A lady is in front singing in a microphone.,And she seems to sing for the crowd before her.,"Yea Br, then she is like so excited to do it for them.","Yea dear, she seems to do this heartily as they like it.",And I am sure she makes a lot of money in various events.
12197,A certain lady is in the tennis course playing the game.,And for this sport one needs to be quite flexible else it is unachievable.,"That is why rigid individuals are disqualified, for the same.",And this lady is so calm and fearless playing this game.,"Yea dear, for why must she struggle or fidget when she adequately prepared prior the event."
12198,"A certain man is on a big rock sitting, with many trees behind him.",It is likely that this man went out for a while to be alone from the noises.,"Yea dear these homes can be so yelling at times, thus it matters sometime alone.","Exactly, and it is when you are alone that you tend to forget certain things of life.","Truly my dear, the rock he is sitting on is also very nice and white in color."
12199,"Three men are so excited with happiness, and one is even carried at the back.",These men are such kind as homosexuals. ,"So right my dear, because it is not in men to play in any manner like this.",And they seem to have gone out shopping something.,"Truly dear, and shocking enough one may not know who the husband or wife is among them."
12200,A certain man is smiled having cards in his hands.,This man is like one of those who round showcasing how they play with cards.,"My dear you are right, and these guys are so swift such that you cannot understand how they do it.","Especially when we are watching them do their thing, we usually think it is all about magic.","Hmm dear you may not know how, these guys may have been using magic because they are quite unpredictable how they do it."
