pair_id	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription	en_translation
20	2	1434147314.jpg	"20_1551_3_202_02_211112-203613_bem_654_elicit_1.wav
"	202	male	8.144	16000	vnd.wave	bem	bem	awe tecakulisha mune tumuti twakulilako ifyakulya ififine balelya	no they are not a music instruments those are food chopsticks
28	2	2834761411.jpg	"28_9243_3_282_02_211231-143638_bem_9ff_elicit_1.wav
"	282	female	11.184	16000	vnd.wave	bem	bem	elyo ku numa yakwe kuli icikuulwa icisuma cilemoneka namukati, nalimo alitemwa ukuba Pali iyi ncende.	There's also a big building behind him and what's inside is visible, he must enjoy being at this place.
32	2	1164765687.jpg	"32_4672_3_322_02_211112-101010_bem_947_elicit_1.wav
"	322	male	8.598	16000	vnd.wave	bem	toi	eehe kabili shitata nakwata icidoli muminwe ico alebomfya ukwangala nembwa	Because the man has a toy in his hand he is using to play with the dog.
37	1	534318261.jpg	"37_11597_0_371_01_211114-064752_bem_5bb_elicit_0.wav
"	371	male	5.082	16000	vnd.wave	bem	bem	namayo ali nabana batatu bonse nabemininako	 a woman is with three kids and they are all standing 
36	1	4532756721.jpg	"36_5572_4_361_01_211114-180939_bem_654_elicit_2.wav
"	361	male	9.642	16000	vnd.wave	bem	bem	Kununa yabashitata kuli icibumba ica katapa katapa elyo mukati mucibansa muli ifyani nefimuti ifingi .	behind these men to there is a green wall and there are trees and grasses in the pitch
34	2	2079499010.jpg	"34_5000_1_342_02_211113-192411_bem_50c_elicit_0.wav
"	342	male	3.72	16000	vnd.wave	bem	lam	Kafundisha umo naikata ipepala ku maboko.	one teacher is holding a sheet of paper
20	1	5152631402.jpg	"20_7273_2_201_01_220116-181738_bem_62a_elicit_1.wav
"	201	female	5.966	16000	vnd.wave	bem	bem	elyo mumusebo muli ifimbaya mbaya ifiminine nefile enda	there's vehicles in the road some are parked and some are moving
35	1	3411595210.jpg	"35_11181_4_351_01_220118-194632_bem_ba5_elicit_2.wav
"	351	male	6.125	16000	vnd.wave	bem	bem	Kalemoneka ngakalesamba mumenshi. Elyo nakakwata nomushipi wafita mumukoshi.	It is swimming in the water. It has a black leash around its neck
19	1	4512694448.jpg	"19_7084_4_191_01_220118-130531_bem_524_elicit_2.wav
"	191	female	6.851	16000	vnd.wave	bem	bem	kunuma yamwe kuli utu temba natumbi kabili kuli na namayo uyo ukonteme	Several others small vendors stores can be seen behind her and there is a woman bending down
26	1	4821121646.jpg	"26_3108_2_261_01_211109-201353_bem_dcc_elicit_1.wav
"	261	male	7.691	16000	vnd.wave	bem	bem	walungama alemoneka ne miti elo nabantu Bambi belelolesha mukatalamukila	you are right he looks like he has medicine and people are not near him.
21	2	4688948552.jpg	"21_7508_3_212_02_220115-125151_bem_62a_elicit_1.wav
"	212	female	5.581	16000	vnd.wave	bem	bem	elyo bonse naba kobeka utumalaiti mumutwe ukuti tubasanikile apobale bombela	And also have got head lamps for lighting.
33	2	5718253019.jpg	"33_4867_3_332_02_211110-122014_bem_b14_elicit_1.wav
"	332	female	11.003	16000	vnd.wave	bem	nse	umulumendo umbi afwele ifyakatapa-katapa kabili umbi afwele akaputula aka buuta ne shati ilya fita	One is wearing a green sports attire and the other is wearing a white and black attire
18	1	2552207770.jpg	"18_12037_4_181_01_211114-111207_bem_5da_elicit_2.wav
"	181	male	7.146	16000	vnd.wave	bem	toi	awe amangalo teti yapwe ukuwama elo teti yapwe,pantu cilabushiku kuleshila bumbi ubupya.	Yea dear, and these games never fade because even when they want to other games are invented.
37	2	476772350.jpg	"37_11614_1_372_02_211114-144649_bem_524_elicit_0.wav
"	372	female	4.083	16000	vnd.wave	bem	bem	kunuma kuli namalaiti ayapusana amalangi	behind there are different kinds of lights
28	2	7001163737.jpg	"28_9443_3_282_02_220105-130628_bem_9ff_elicit_1.wav
"	282	female	7.645	16000	vnd.wave	bem	bem	elyo kuli nabekele patupuna baletamba abaleteya icangalo ca ku minwe.	There are those seated on the chairs and are watching the game.  
11	1	3449846784_278bc1ba92.jpg	"11_2607_4_111_01_211026-212318_bem_574_elicit_2.wav
"	111	female	5.104	16000	vnd.wave	bem	bem	Ilelolesha umupila uleelela mumwela mumulu	It is looking at a ball that is in the air
16	2	2887171449_f54a2b9f39.jpg	"16_7648_1_162_02_211110-155607_bem_eab_elicit_0.wav
"	162	male	6.102	16000	vnd.wave	bem	bem	bapalile kwati echito yabo iyakubila ifyakufwa aba bamayo	It looks like that is their job.
29	1	4042758072.jpg	"29_3769_2_291_01_211114-095231_bem_433_elicit_1.wav
"	291	male	10.481	16000	vnd.wave	bem	bem	petebulo apa pali ifintu ifyalekana lekana ifyapala ifitabo,cipalile alekalanga ifya kubelenga.	There are a lot of different things on the table such as books, it looks like he is teaching the child how to read.
1	1	2747640247_b54bfa6886.jpg	"1_3788_2_11_01_211105-202059_bem_cee_elicit_1.wav
"	11	female	2.926	16000	vnd.wave	bem	bem	panshi pamukashana ilepepeka ichani nachi buta  elyo chimbi nachikashika	Down the lady is chasing the red bird
36	2	4814731415.jpg	"36_5474_1_362_02_211113-120724_bem_dbf_elicit_0.wav
"	362	female	8.87	16000	vnd.wave	bem	bem	Kuntanshi ya bantu abale cofa incinga kuli ncinga ishingi musebo 	in front of the people riding bicycles there is a lot of other bicycles on in the road
7	2	2527713011_b0ec25aa54.jpg	"7_1516_1_72_02_211028-195315_bem_40e_elicit_0.wav
"	72	female	4.083	16000	vnd.wave	bem	bem	nabantu abekele kumbali baleitamba	And people are on the side of the road watching this car.
1	1	3500829879_a643818d84.jpg	"1_3892_2_11_01_211106-203825_bem_cee_elicit_1.wav
"	11	female	11.57	16000	vnd.wave	bem	bem	namutekenya awa ichikunkuluka alechifyanya mumangalo aya ulubilo ulwa ifikunkuluka emulandu wine nafwala ifyapalana nefili pachikunkuluka	the person on the skating board is in a skating competition that's why he is wearing the similar clothes to his skateboard
14	2	3597715122_45878432ec.jpg	"14_7143_3_142_02_211112-114607_bem_5da_elicit_1.wav
"	142	male	5.739	16000	vnd.wave	bem	toi	Cilemoneka kwati nomutengo ulifye bwino eco abantu beshile mukushitapo.	It looks like the prices are fair that's why a lot of people are buying from this shop.
4	1	2973272684_4d63cbc241.jpg	"4_4708_2_41_01_211031-110019_bem_5a5_elicit_1.wav
"	41	male	5.331	16000	vnd.wave	bem	bem	Panshi pali nolunkoto epo uyu kalisha wa pinto eminine	There is grass ion the ground.
13	1	2647593678_1fa3bb516c.jpg	"13_6934_4_131_01_211031-142356_bem_9ed_elicit_2.wav
"	131	male	5.513	16000	vnd.wave	bem	nya	Efyo chipalile, chifwile mangalo aya kalamba sana aya yene	That's how it seems, these might be very big games. 
10	1	3457604528_302396c08c.jpg	"10_6207_4_101_01_211108-091023_bem_5a5_elicit_2.wav
"	101	male	4.582	16000	vnd.wave	bem	bem	aleyangala amangalo yakwimya kaiti mumulu	She's playing a game of lifting a kite in the sky 
37	1	3329207492.jpg	"37_5745_0_371_01_211110-180018_bem_5bb_elicit_0.wav
"	371	male	3.902	16000	vnd.wave	bem	bem	Abana basaano baleceena	Five boys are playing together
30	2	2904999450.jpg	"30_9910_1_302_02_220121-171320_bem_eb0_elicit_0.wav
"	302	female	10.89	16000	vnd.wave	bem	bem	Bushe aba abaume babili abeminine mulukungu lwacikulwa bafwele ifyakufwala fyamusango nshi?	What kind of clothes are these two men standing on the corridor of a building wearing?
19	1	2451988767.jpg	"19_6965_0_191_01_220117-174639_bem_524_elicit_0.wav
"	191	female	4.492	16000	vnd.wave	bem	bem	Abana babili nabekala panshi baleyangala	Two children are sitting on the floor playing
13	2	1884065356_c6c34b4568.jpg	"13_6955_3_132_02_211105-183955_bem_ce8_elicit_1.wav
"	132	male	12.523	16000	vnd.wave	bem	bem	Elyo umushipi uli mumukoshi na ukwata notushimbi utwa papatali utunono eto ba kobekako	The belts look like they have metallic hookers. 
15	1	3132832452_c354c6396c.jpg	"15_7269_0_151_01_211025-190216_bem_9ff_elicit_0.wav
"	151	female	5.876	16000	vnd.wave	bem	bem	umukoloci naikala na abaice bane abakashana	An elderly man is sitted with four young kids
19	2	3773321396.jpg	"19_7181_3_192_02_220118-205546_bem_5bb_elicit_1.wav
"	192	male	5.24	16000	vnd.wave	bem	bem	kumuli nafwala aka shati akalesha umutoto panse	on top she's wearing a small shirt
13	1	887108308_2da97f15ef.jpg	"13_3127_2_131_01_211108-055847_bem_8cc_elicit_1.wav
"	131	female	16.176	16000	vnd.wave	bem	bem	Elyo kuntanshi ba loseshe Kuli abantu batatu, babili bali pamo paleya uku lolele abakulu nomwana elyo umo ale isa ukuli umwana na bakulu	Ahead of them there are three people standing. Two of them are together, one looks older and one is approaching the child and the parent. 
19	1	535123126.jpg	"19_1242_0_191_01_211108-140513_bem_665_elicit_0.wav
"	191	male	7.736	16000	vnd.wave	bem	bem	Imbwa shibili shilecena, imo ikalamba elyo imbi nayo inono.	Two dogs are playing, one is bigger than the other
10	1	3383037991_8f07784b81.jpg	"10_2387_0_101_01_211029-145142_bem_ddd_elicit_0.wav
"	101	male	5.626	16000	vnd.wave	bem	bem	Imbwa imo iya kashikila nayi kala pabu sansu	A brown dog is seated on the bed 
29	2	405253184.jpg	"29_9555_1_292_02_220112-195214_bem_84b_elicit_0.wav
"	292	male	4.197	16000	vnd.wave	bem	ngo	Bushe finshi shile cita ishimbwa shibili?	what are the dogs doing?
18	1	4181633615.jpg	"18_11980_0_181_01_211113-175904_bem_5da_elicit_0.wav
"	181	male	4.333	16000	vnd.wave	bem	toi	umulumendo naiminina panse aletininka na lamya yakwe.	A gentleman is standing outside pressing on his phone.
7	2	314940358_ec1958dc1d.jpg	"7_1642_1_72_02_211031-125743_bem_40e_elicit_0.wav
"	72	female	7.305	16000	vnd.wave	bem	bem	nafwala amagalashi yakumwenako bwino ngataumona bwino nangula esele amenso	And this old man is wearing spectacles.
19	1	8141029294.jpg	"19_1349_2_191_01_211109-055232_bem_665_elicit_1.wav
"	191	male	10.141	16000	vnd.wave	bem	bem	Aya nga temenshi ya mfulafye, pantu imyendele yapala iyacincila ukwabula kusakamana ukushika kwa aya menshi.	I think this is rain water because she's walking so fast with worrying about the depth of water
8	1	3601843201_4809e66909.jpg	"8_5503_2_81_01_211102-041629_bem_ce8_elicit_1.wav
"	81	male	9.143	16000	vnd.wave	bem	bem	Nafwala na ifyakuicingilila kumutwe elyo na pama kufi 	he is wearing a helmet as well as knee supports
15	1	251586160_a31b187a37.jpg	"15_3735_4_151_01_211029-053653_bem_8cc_elicit_2.wav
"	151	female	7.123	16000	vnd.wave	bem	bem	cilemoneka kwati ku kuboko kwa ku kuso naikata intambo	he is holding a rope on his left hand.
7	1	3255482333_5bcee79f7e.jpg	"7_1743_0_71_01_170102-012312_bem_74d_elicit_0.wav
"	71	female	4.537	16000	vnd.wave	bem	toi	umwaume alesheleleka pamenshi makasa yabuta.	A man is snowskating.
13	2	3517056462_483ee5a914.jpg	"13_3189_3_132_02_211025-161914_bem_9ed_elicit_1.wav
"	132	male	7.713	16000	vnd.wave	bem	nya	Bale moneka ba ba mwibumba imo iyaku teya aya ama ngalo bale chita	They seem to belong to the same team. 
20	1	6276644870.jpg	"20_7225_0_201_01_220116-173411_bem_62a_elicit_0.wav
"	201	female	5.082	16000	vnd.wave	bem	bem	bakacimfyanya wama Honda bale cimfyanya mumusebo.	motor bike riders are racing in the road
35	2	3437147889.jpg	"35_11051_3_352_02_220117-184101_bem_f12_elicit_1.wav
"	352	female	3.221	16000	vnd.wave	bem	bem	Umo natangilako mulubilo ulu	One is ahead in a race
10	1	2300168895_a9b83e16fc.jpg	"10_6107_0_101_01_211104-140920_bem_5a5_elicit_0.wav
"	101	male	7.123	16000	vnd.wave	bem	bem	Imbwa yakashikila nayi kala palunkoto naipika nacimo ica buta panshi	A brown dog is seated on the lawns, it has even put a thing on the ground 
39	2	2629346153.jpg	"39_1017_3_392_02_211118-074239_bem_901_elicit_1.wav
"	392	female	13.249	16000	vnd.wave	bem	bem	Ca cine cilemoneka kwati nalimo naimusuma sana pantu naimutolokela icesuko nafwalako fimo kukuboko kwine ifyatikama	it seems it bit him hard, it's a good thing his wearing something thick on his hand
22	1	3361411074.jpg	"22_1994_4_221_01_211109-145104_bem_50c_elicit_2.wav
"	221	male	3.13	16000	vnd.wave	bem	lam	elo panshi pali cani	there is grass on the ground
9	2	3394750987_a32ecc477e.jpg	"9_5925_1_92_02_211028-233955_bem_ebf_elicit_0.wav
"	92	female	3.788	16000	vnd.wave	bem	bem	bushe kuncende ali ni kwisa?	what place is he at?
27	1	228879479.jpg	"27_9191_2_271_01_211114-001830_bem_f07_elicit_1.wav
"	271	male	4.469	16000	vnd.wave	bem	nya	Uyu mulumendo cilepala kwati talecitako yena.	it seems at the moment he is not selling
27	2	4731845307.jpg	"27_3247_1_272_02_211110-144610_bem_f07_elicit_0.wav
"	272	male	4.061	16000	vnd.wave	bem	nya	cilepala kwati uku bali niku mall.	Looks like they are at a mall.
12	1	3656906086_7034f69ab6.jpg	"12_2933_2_121_01_211031-171758_bem_bd6_elicit_1.wav
"	121	male	11.048	16000	vnd.wave	bem	lam	ehe elyo shonse shibili nashi fwala imishipe Isha kashika	both are wearing red belts.
29	1	314603661.jpg	"29_9575_4_291_01_220112-193426_bem_9ff_elicit_2.wav
"	291	female	7.373	16000	vnd.wave	bem	bem	nalimo lipepala ilyo baponeshe fye panse kubene ba ng'anda.	maybe it's just a paper the owner of the house dropped.
33	1	3595795155.jpg	"33_4728_4_331_01_211109-132445_bem_c25_elicit_2.wav
"	331	female	11.479	16000	vnd.wave	bem	nse	Mucikulwa mulemoneka muli abantu nabambi abalebombako uyu umulimo wa kupanga ama kadi	Inside this building there are other people who seem to be doing the same work
9	2	2612608861_92beaa3d0b.jpg	"9_2142_3_92_02_211026-160954_bem_901_elicit_1.wav
"	92	female	6.397	16000	vnd.wave	bem	bem	Iyo umo umo umwanakashi mukulu elyo umo munono	No one girl ia older while the other is younger
16	1	2742426734.jpg	"16_6262_4_161_01_220110-175529_bem_5da_elicit_2.wav
"	161	male	7.713	16000	vnd.wave	bem	bem	Emukawai kwena cilemoneka kwati umwaka wama sambililo naupwa apa nomba kubwekelamo kumayanda yabo.	Yes ,it looks like the year of learning is over.
6	2	225699652_53f6fb33cd.jpg	"6_1271_3_62_02_211026-093809_bem_976_elicit_1.wav
"	62	male	9.211	16000	vnd.wave	bem	bem	imimonekele yamasabi bushe kuti walanda ukuti amasabi yakulu pamukashana uletamba?	can you say that the fish is bigger than the girl who is watching? 
8	1	3631474374_e40764d153.jpg	"8_5644_0_81_01_211102-083443_bem_ce8_elicit_0.wav
"	81	male	4.469	16000	vnd.wave	bem	bem	abantu nabakolongana pamo	people are gathered together
29	2	2378055886.jpg	"29_3738_3_292_02_211113-233603_bem_a9e_elicit_1.wav
"	292	female	11.207	16000	vnd.wave	bem	bem	Cilemoneka kwati nabakwata amangalo ayapusana pusana,yambi bayabikile mu citundu,yambi petubulo apaliko nakalubi kakoni elo yambi pantu bekele panshi, 	It looks like they have different games, some are in different languages, some on the table that has a bird doll while others are down where they are sitting.
24	2	3724623861.jpg	"24_2454_1_242_02_211108-094430_bem_150_elicit_0.wav
"	242	female	10.209	16000	vnd.wave	bem		Uyu umukashana akwete imishishi sha kashikila elo nafwala nama shikiyo, inkoloko ne laya.	This woman has brown hair,earings and a watch.
9	1	232193739_ed5f348c7a.jpg	"9_5977_4_91_01_211030-194010_bem_901_elicit_2.wav
"	91	female	13.521	16000	vnd.wave	bem	bem	kunuma yakwe kuli ifimuti ifingi ifya katapa katapa  kabili necikulwa ce langi ya buta elyo Ku mpela ya kuso kwakwe kuli abantu babili abeminine mu Pepi na motoka yabuta	behind him are many green trees and a white building. on his far left, are two people that are standing next  to a white car.
12	1	3668518431_43abb169eb.jpg	"12_6715_2_121_01_211107-063306_bem_9ed_elicit_1.wav
"	121	male	7.101	16000	vnd.wave	bem	nya	Kutanshi kuli tubaiche, tule tamba epo bale koba ama bwato	In front there two children watching how they are driving boats
39	1	3217899847.jpg	"39_1178_4_391_01_211119-095201_bem_901_elicit_2.wav
"	391	female	10.912	16000	vnd.wave	bem	bem	Incende ukuli uyu mwanakashi  ili nefikulwa mumbali yamusebo onse lelo pancende apafikile umwanakashi Pali iyi nshita Pali ishitolo elyo bashitishamo ifyakufwala. 	this place has buildings on the road side but she's reached a clothes store
19	2	196437391.jpg	"19_7014_1_192_02_220118-085032_bem_5bb_elicit_0.wav
"	192	male	4.764	16000	vnd.wave	bem	bem	kabili umwana tafwele nefyakufwala	the baby is naked
29	2	4917939779.jpg	"29_3942_3_292_02_211115-062345_bem_a9e_elicit_1.wav
"	292	female	7.872	16000	vnd.wave	bem	bem	ee boi,ilyo imipekanishe yancende ii ilemoneka kwati ifiletampa ukucitika uku fyakusefya.	Yes, from the set up of the place, it looks like the show will be entertaining.
20	1	32627994.jpg	"20_1666_0_201_01_211111-180822_bem_dbf_elicit_0.wav
"	201	female	9.982	16000	vnd.wave	bem	bem	abana abeengi nabekala nabalela na imipila bambi nabamwentula nokumwentula	A number of children are sited holding balls and are smiling
9	2	2302516347_26054442f9.jpg	"9_5906_3_92_02_211028-230627_bem_ebf_elicit_1.wav
"	92	female	4.605	16000	vnd.wave	bem	bem	bushe bafwele ifyakufwala nshi?	what kind of clothes are they wearing?
4	2	2836703077_fa9c736203.jpg	"4_864_3_42_02_211025-001755_bem_5a5_elicit_1.wav
"	42	male	11.139	16000	vnd.wave	bem	bem	Kaili natufwala nama shati ayapusana,uwikalile kukuso afwele ilya buta, elo kukulyo afwele ilyafita	They are putting on different shirts.
28	1	1032122270.jpg	"28_3483_0_281_01_211111-153554_bem_d8d_elicit_0.wav
"	281	female	7.781	16000	vnd.wave	bem	leh	imbwa shitatu nashiminina pamulundu uwakwata ifyani, shibili shali butulukila elyo yimo yalifita.	Three dogs are standing on the simba grass, two are brownish while one is black.
17	2	131890223.jpg	"17_6488_3_172_02_220112-010058_bem_5da_elicit_1.wav
"	172	male	5.467	16000	vnd.wave	bem	toi	Awe nakalya teti anwine pantu nafwala ifya kuicingilisha.	No they cant becasue they have a brething tank.
39	1	36142198.jpg	"39_952_2_391_01_211117-201503_bem_1e5_elicit_1.wav
"	391	female	8.938	16000	vnd.wave	bem	bem	Elyo nakabili imbwa shilemoneka kwati nalimo sh-uyu wine mwaume afwele icakashikila kabili uwikete mumatumba yakwe	it seems the man in a red coat with his hands in his pockets owns the dogs
6	2	2754271176_4a2cda8c15.jpg	"6_1472_3_62_02_211027-201338_bem_976_elicit_1.wav
"	62	male	8.099	16000	vnd.wave	bem	bem	nafwala necampepo icilemoneka makumbi makumbi elyo nesokoshi ishabuta.	He is wearing a blue jersey with white socks.
34	1	2088460083.jpg	"34_5068_4_341_01_211113-224134_bem_004_elicit_2.wav
"	341	female	3.743	16000	vnd.wave	bem	nbl	kabili naku fiita, cipalile bushiku	its really dark, it seems to be night time
22	1	4897359709.jpg	"22_7938_4_221_01_211113-011748_bem_004_elicit_2.wav
"	221	female	2.904	16000	vnd.wave	bem	nbl	cilemoneka kwati ale kopa icikope	it seems she's about to take a picture
1	2	3162442331_c9711857c6.jpg	"1_3894_3_12_02_211104-081522_bem_2a5_elicit_1.wav
"	12	male	4.56	16000	vnd.wave	bem	bem	awe, tamulemoneka nangu muntu umo.	no ,not even one person is seen
1	2	3285298241_9b1ed98d19.jpg	"1_3896_3_12_02_211104-081706_bem_2a5_elicit_1.wav
"	12	male	3.72	16000	vnd.wave	bem	bem	bushe nifinshi umulumendo afwele	what is the young man wearing?
32	2	492323406.jpg	"32_4634_1_322_02_211112-085713_bem_947_elicit_0.wav
"	322	male	7.464	16000	vnd.wave	bem	toi	eehe nasumina kabili tali eka awe eminine nabantu bambi babili	Yes inagree,he is not alone he is with other two people.
11	1	2679926555_b11cf45595.jpg	"11_6459_0_111_01_211102-123636_bem_574_elicit_0.wav
"	111	female	7.396	16000	vnd.wave	bem	bem	Umwana uwabuta inkanda nafwala ilaya ilyakashika iyo basankanya ilangi lyakashikila ne lya makumbi makumbi	A light girl is wearing a red dress with blue stripes
22	1	251958970.jpg	"22_7801_4_221_01_211112-153817_bem_004_elicit_2.wav
"	221	female	6.942	16000	vnd.wave	bem	nbl	kulubali kumbi kuli shatata naimina mukasote  na fwala ne fya makumbi-makumbi	there's a man in the other side in a hat and dressed in blue
20	2	4545180999.jpg	"20_7326_1_202_02_220119-185053_bem_665_elicit_0.wav
"	202	male	8.938	16000	vnd.wave	bem	bem	Aleenda nga kakonkote ilyo aleesha ukubikako umulinganya namaboko (balance with hands).	she is walking like a praying mantis while trying to balance
26	2	1434155791.jpg	"26_8790_1_262_02_211111-160048_bem_dcc_elicit_0.wav
"	262	male	8.054	16000	vnd.wave	bem	bem	ndemona aba lumendo aba balalisha bwino Sana pantu abantu bale batamba nabafula	I think these men play drums very well, because a lot of people are watching 
30	1	4503423229.jpg	"30_9796_0_301_01_220120-231359_bem_eb0_elicit_0.wav
"	301	female	7.917	16000	vnd.wave	bem	bem	Abantu abengi nabeminina Pali cimotoka icikulu nganshi.	Alot of people are standing on a big vehicle
37	1	2860524742.jpg	"37_11459_4_371_01_211113-094230_bem_5bb_elicit_2.wav
"	371	male	2.699	16000	vnd.wave	bem	bem	kabili naisala na amenso	she has even clossed he eyes
34	2	4714935635.jpg	"34_5028_3_342_02_211113-234353_bem_50c_elicit_1.wav
"	342	male	2.495	16000	vnd.wave	bem	lam	mupepi yabo kuli incinga	near him is a bike 
36	1	345684566.jpg	"36_5684_2_361_01_211115-103922_bem_654_elicit_1.wav
"	361	male	9.369	16000	vnd.wave	bem	bem	eya mune ukumonafye ifyo ifimuti fiponeshe amabula cilepala kwati ninshita yalusuba	trees have shed their leaves I am sure it rain season
37	1	3691592651.jpg	"37_11656_4_371_01_211114-140437_bem_5bb_elicit_2.wav
"	371	male	6.602	16000	vnd.wave	bem	bem	elyo kuntashi kuli na ichimbaya mbaya chelangi lyamulopa-mulopa ichileenda	there is also a red car
6	1	3319723910_af5b5f1fae.jpg	"6_5145_2_61_01_211028-140145_bem_976_elicit_1.wav
"	61	male	10.005	16000	vnd.wave	bem	bem	apo aletolokela palemoneka kawati nimumusebo wakupitamo ifimbayambaya elyo ninshi cili icungulo.	He has jumped where the road where vehicles  pass and it is evening .
22	2	2694890967.jpg	"22_2000_1_222_02_211108-174858_bem_004_elicit_0.wav
"	222	female	4.945	16000	vnd.wave	bem	nbl	umo nalala pashi pa cani,na bapika utu salu	one of them is lying ona piece of cloth laid on grass
16	2	54501196_a9ac9d66f2.jpg	"16_7577_3_162_02_211110-111924_bem_eab_elicit_1.wav
"	162	male	5.944	16000	vnd.wave	bem	bem	ifyo cipalile nganinebo teti kwanishe kaili kuletinya nokutinya 	They need one who has an idea,because they are so nice.
21	2	4916206780.jpg	"21_7655_1_212_02_220115-191605_bem_62a_elicit_0.wav
"	212	female	6.624	16000	vnd.wave	bem	bem	aba bantu bankanda yabuta elyo nabasankana banamayo nabashitata	This crowd is of a mixed gender, males and females light-coloured skin.
19	1	2802477687.jpg	"19_7062_4_191_01_220118-103150_bem_524_elicit_2.wav
"	191	female	5.989	16000	vnd.wave	bem	bem	kunuma yabo kuli na impili shamabwe elo na ifimuti pamulu wa lupili	behind them there's a stone mountains and the trees at the top of mountains
22	2	4783260890.jpg	"22_7762_1_222_02_211112-051359_bem_50c_elicit_0.wav
"	222	male	5.898	16000	vnd.wave	bem	lam	shitata nakumbata  umukashi  bakubeya pakwenda 	a man is holding a woman on her shoulders as they walk
8	2	2715337869_e4fe36db50.jpg	"8_1841_3_82_02_211029-162745_bem_ce8_elicit_1.wav
"	82	male	4.628	16000	vnd.wave	bem	bem	Elyo umulonga ulemoneka uwatalala	this pool seems to be cold
10	1	3434452829_62cee280bc.jpg	"10_6023_4_101_01_211103-121128_bem_5a5_elicit_2.wav
"	101	male	6.692	16000	vnd.wave	bem	bem	Aba abana bafwile nipacibusa nga teifyo ninshi niba munina	These kids should be friends if not then they are siblings 
33	1	4527655373.jpg	"33_4909_4_331_01_211110-224517_bem_c25_elicit_2.wav
"	331	female	9.301	16000	vnd.wave	bem	nse	Kumbali ya cikulwa elyo na kumbali ya musebo kuli ifimuti ifya katapakatapa	Across the road there are trees and buildings 
27	1	3711340791.jpg	"27_8999_0_271_01_211113-110248_bem_f07_elicit_0.wav
"	271	male	5.581	16000	vnd.wave	bem	nya	Umulumendo naikata icakutulilako icibumba kukuboko kwakwe.	a young man is holding a drilling machine
1	1	127488876_f2d2a89588.jpg	"1_3806_0_11_01_211105-210520_bem_cee_elicit_0.wav
"	11	female	3.198	16000	vnd.wave	bem	bem	abalumendo babili Bali nabeminina pamo	two young men are standing in one place
22	2	4932739824.jpg	"22_2121_3_222_02_211110-073235_bem_004_elicit_1.wav
"	222	female	4.129	16000	vnd.wave	bem	nbl	mu lubali ya ubulalo kuli ama ncinga ayengi	they are lots of bicycles on one side of the bridge
5	1	172092461_a9a9762e13.jpg	"5_1215_0_51_01_211102-110022_bem_e3a_elicit_0.wav
"	51	female	3.675	16000	vnd.wave	bem	bem	umwaume nafwala ico bowelamo ali pamenshi	a man is swimming and he is wearing a life jacket
11	1	3205336477_037d4b6bd9.jpg	"11_6277_4_111_01_211028-041829_bem_1e5_elicit_2.wav
"	111	female	13.544	16000	vnd.wave	bem	bem	Ee, nimbona kabili kuli na bantu abalebatamba ilyo balelwa ici cangalo abafwele ifyakufwala fyapalanako ne fyo bafwele	yes I have seen and other people are watching them as they fight and they too are dressed almost he same as the ones fighting
39	1	1218456659.jpg	"39_1099_0_391_01_211119-015533_bem_901_elicit_0.wav
"	391	female	9.71	16000	vnd.wave	bem	bem	Abana banakashi abengi sana palinse panshita ya kasuba nabeminina pamusebo uwapangwa namanenekela  uukulu nganshi	some little girls are outside in the afternoon standing on a tarred road
5	1	640053014_549d2f23d2.jpg	"5_4865_4_51_01_220116-105434_bem_03f_elicit_2.wav
"	51	female	8.78	16000	vnd.wave	bem	bem	kwena efyo cipalile pantu ndemona ifitukutuku na fimbi mu ciswebebe  ifyo abantu baleensha 	that's true because I can see other motorcycles in a distance
25	2	86120813.jpg	"25_2777_1_252_02_211109-174020_bem_f08_elicit_0.wav
"	252	female	4.945	16000	vnd.wave	bem	bem	Bushe shitata uyu limo alalungishako nama sitima batini?	Is this the man who fix trains?
20	2	6276644870.jpg	"20_7225_1_202_02_220119-014612_bem_665_elicit_0.wav
"	202	male	6.261	16000	vnd.wave	bem	bem	Bonse babili nababutukisha, ifyo baputeme kwati balapona.	he looks clean and calm while he is seated.
29	2	4811469218.jpg	"29_3760_3_292_02_211114-020821_bem_a9e_elicit_1.wav
"	292	female	6.488	16000	vnd.wave	bem	bem	ndemona ecilengele naba bantu ukuba kuncende ii limbi kuliko apa kowa.	Maybe it is the reason why these people are are in this place maybe there is a swimming pool somewhere.
14	1	3221815947_76c95b50b7.jpg	"14_7051_0_141_01_211111-112616_bem_f08_elicit_0.wav
"	141	female	6.919	16000	vnd.wave	bem	bem	Horse ilebutuka mumaloba muncende bacingilila nama pulanga.	A horse is running around in the sand in a fenced area.
20	1	3703188393.jpg	"20_7362_2_201_01_220116-200426_bem_62a_elicit_1.wav
"	201	female	4.242	16000	vnd.wave	bem	bem	elyo nafwala amagalashi yakumwafwilisha ukumona	She is also wearing glasses to aid her vision 
29	2	7002845832.jpg	"29_9643_1_292_02_220114-182208_bem_84b_elicit_0.wav
"	292	male	7.078	16000	vnd.wave	bem	ngo	Elyo kuli ne bumba ile batamba, nomba ninshi abantu taba fulile mucibansa abaku tamba?	And they are people watching but why are they only a few?
