pair_id	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription
11	2	2665264979_df9c284bf8.jpg	"11_2593_3_112_02_211026-144030_bem_1e5_elicit_1.wav
"	112	female	8.28	16000	vnd.wave	bem	bem	Kuli finshi kunuma yakwe?
8	1	1379026456_153fd8b51b.jpg	"8_5731_0_81_01_211102-113632_bem_ce8_elicit_0.wav
"	81	male	5.013	16000	vnd.wave	bem	bem	Umwaume aletinika akasolobelo kapa matanta
8	2	211277478_7d43aaee09.jpg	"8_1824_3_82_02_211026-203101_bem_ce8_elicit_1.wav
"	82	male	4.401	16000	vnd.wave	bem	bem	cipalile kwati kwaliloka imfula iikalamba 
4	1	1752454466_723790dbd6.jpg	"4_939_4_41_01_211027-125426_bem_5a5_elicit_2.wav
"	41	male	6.397	16000	vnd.wave	bem	bem	Elo munuma iya iyi imbwa ndemona palina akashimbi aka buta
2	2	3371887001_44ab0c2f17.jpg	"2_4216_3_22_02_211028-101201_bem_cee_elicit_1.wav
"	22	female	3.811	16000	vnd.wave	bem	bem	ifimuti tafikwete na mabula nalimo ni nshita ya kasuba
11	2	2272491304_cb7c7ed16f.jpg	"11_2571_1_112_02_211026-131038_bem_1e5_elicit_0.wav
"	112	female	5.286	16000	vnd.wave	bem	bem	aba bonse nabafwala ifyakufwala ifyatikama sana
8	1	3638374272_444f5e0457.jpg	"8_1899_0_81_01_211031-061729_bem_abe_elicit_0.wav
"	81	male	5.966	16000	vnd.wave	bem	bem	Abantu bali mumusebo uwapita mumpanga
4	2	2247889670_413db8094b.jpg	"4_933_3_42_02_211026-011759_bem_5a5_elicit_1.wav
"	42	male	8.666	16000	vnd.wave	bem	bem	Aka akacola apapile katali aka fita, kaili nakafika na mumusana
22	2	2222732183.jpg	"22_2048_1_222_02_211109-113200_bem_004_elicit_0.wav
"	222	female	2.495	16000	vnd.wave	bem	nbl	bale belenga icitabo
7	1	945509052_740bb19bc3.jpg	"7_1672_2_71_01_170101-211646_bem_74d_elicit_1.wav
"	71	female	5.808	16000	vnd.wave	bem	toi	elo nabika na ifyola mupepi apo ekele
37	1	3303648823.jpg	"37_5887_2_371_01_211112-135228_bem_5bb_elicit_1.wav
"	371	male	8.689	16000	vnd.wave	bem	bem	Nafwala ifyakufwala ifya kashika kuulu, akasote, amakalashi elyo naicitoloshi cafita
16	2	1685463722_55843b6d3c.jpg	"16_7731_1_162_02_211110-185745_bem_eab_elicit_0.wav
"	162	male	5.966	16000	vnd.wave	bem	bem	 chipalile kwati kalya akabwa kakwe akaleyenda mumusebo nakwe uyu umukashana
27	2	3047751696.jpg	"27_3330_3_272_02_211111-102155_bem_f07_elicit_1.wav
"	272	male	4.083	16000	vnd.wave	bem	nya	Cilepala kwati ba mayo nomwana balefwaya ukulila pamo.
33	2	2393264648.jpg	"33_4739_3_332_02_211109-144335_bem_b14_elicit_1.wav
"	332	female	6.443	16000	vnd.wave	bem	nse	Elo umbi mukalamba kabili naiminina ku numa ya mwaice
24	1	2797438951.jpg	"24_2563_0_241_01_211110-112038_bem_150_elicit_0.wav
"	241	female	7.6	16000	vnd.wave	bem	bem	Umukashana afwele ilaya lya katapa katapa notusapato aletolokela pamenshi pakamana. 
28	1	4442761404.jpg	"28_9203_4_281_01_220107-173152_bem_94f_elicit_2.wav
"	281	male	4.719	16000	vnd.wave	bem	ngo	Incende fye yonse naikwata ifimiti ifingi
9	1	3192069971_83c5a90b4c.jpg	"9_2018_2_91_01_211024-190451_bem_ebf_elicit_1.wav
"	91	female	5.082	16000	vnd.wave	bem	bem	nafwala icimpompo kumutwe icakumucingilila
26	1	4351584075.jpg	"26_3055_0_261_01_211109-120823_bem_dcc_elicit_0.wav
"	261	male	5.626	16000	vnd.wave	bem	bem	bashitata babili nabapenta pamenso pabo ilyo bemanine
17	1	6443142639.jpg	"17_6633_0_171_01_220114-143635_bem_9fd_elicit_0.wav
"	171	female	7.214	16000	vnd.wave	bem	bem	Bashitata batatu, umo naiminina, umbi alebeya umunankwe imyefu.
7	2	3513362553_5fc5779e20.jpg	"7_5393_1_72_02_170101-075101_bem_74d_elicit_0.wav
"	72	female	8.144	16000	vnd.wave	bem	toi	na fwala na ifyakufwala ifya buuta na akasote kakumucingililako ilyo aleteya.
39	1	1689283621.jpg	"39_1008_2_391_01_211118-041803_bem_1e5_elicit_1.wav
"	391	female	11.275	16000	vnd.wave	bem	bem	uyu mwaume aleitantika bwino apo atantike ne misalu imbi pali na onion iingi iili mufyapulashitiki, aleshitisha 
10	2	1095590286_c654f7e5a9.jpg	"10_2467_1_102_02_211107-154121_bem_574_elicit_0.wav
"	102	female	4.265	16000	vnd.wave	bem	bem	ishi imbwa shibili bushe shamumpanga nangula shabantu
17	1	3737711435_113ccd0a52.jpg	"17_7774_4_171_01_211109-053017_bem_947_elicit_2.wav
"	171	male	7.781	16000	vnd.wave	bem	toi	uyu umumana ushugulwikwe ne fimuti fyamabula ayengi
21	2	4946245832.jpg	"21_7660_3_212_02_220115-192003_bem_62a_elicit_1.wav
"	212	female	6.08	16000	vnd.wave	bem	bem	elyo kukulyo kwakwe kuli ifintu fyafita kwati ma solar panel
36	2	2891451496.jpg	"36_5532_1_362_02_211113-191847_bem_dbf_elicit_0.wav
"	362	female	7.26	16000	vnd.wave	bem	bem	Umukashana naiminina elyo naikata na banjo kwati alelisha
15	1	2559114800_17310f3015.jpg	"15_3681_4_151_01_211027-130945_bem_8cc_elicit_2.wav
"	151	female	12.546	16000	vnd.wave	bem	bem	cilemoneka kwati shilecinfyanya kanshi ifya mu mukoshi ekwishiba ibumba imbwa imo naimo iliko.
8	1	3262760716_1e9734f5ba.jpg	"8_1963_2_81_01_211031-134433_bem_abe_elicit_1.wav
"	81	male	4.083	16000	vnd.wave	bem	bem	Bawishi nabafwala ilaya ilyafita
36	2	765091078.jpg	"36_5467_1_362_02_211113-115502_bem_dbf_elicit_0.wav
"	362	female	8.144	16000	vnd.wave	bem	bem	eya mune, nafwala necampepo ca buuta elyo nomushishi uutali
5	2	3064097919_e536ab9693.jpg	"5_4912_3_52_02_220125-211903_bem_574_elicit_1.wav
"	52	female	6.443	16000	vnd.wave	bem	bem	pali na umbi umuntu ule tambi uyu umwaume ule angala ubwangalo ubu
17	1	7609693936.jpg	"17_6484_4_171_01_220111-120014_bem_9fd_elicit_2.wav
"	171	female	6.897	16000	vnd.wave	bem	bem	Kabili abikapo ne toloshi lyaku bombelamo ilya mito mito noku fita.
18	1	334052203.jpg	"18_6754_4_181_01_220116-145043_bem_524_elicit_2.wav
"	181	female	8.144	16000	vnd.wave	bem	bem	ubwato ubo babikile kumbali yacima muli ifintu ifilemoneka kwati masumbu elyo nafimbipo
22	1	6037006359.jpg	"22_2094_2_221_01_211110-131944_bem_50c_elicit_1.wav
"	221	male	5.921	16000	vnd.wave	bem	lam	ale bomfya icbombelo ica malaiti ukupanga keke
22	1	2871392045.jpg	"22_2075_4_221_01_211110-114328_bem_50c_elicit_2.wav
"	221	male	4.923	16000	vnd.wave	bem	lam	kunuma yamukashana kuli abantu abaletandala
35	2	4587060991.jpg	"35_5356_1_352_02_220114-171354_bem_f12_elicit_0.wav
"	352	female	5.898	16000	vnd.wave	bem	bem	Uyu umo umwaume ali pali musange wakwe. Bushe nibani alelanshanya nabo?
32	2	7474041156.jpg	"32_10239_3_322_02_220120-160505_bem_b40_elicit_1.wav
"	322	female	9.642	16000	vnd.wave	bem	bem	Bushe imifwalile ya uyu umwaume uwa buuta inkanda  uulecoofa incinga ilemoneka shani?
25	2	4695699161.jpg	"25_2744_1_252_02_211109-154759_bem_f08_elicit_0.wav
"	252	female	6.806	16000	vnd.wave	bem	bem	Bushe mukashana uyu uwakwata ubuluku kumubomfi wakwe tamusunga bwino?.
39	2	3671206280.jpg	"39_862_3_392_02_211116-141057_bem_901_elicit_1.wav
"	392	female	12.705	16000	vnd.wave	bem	bem	Ca cine icakuti abantu bamo bali lubali lumo lyena bambi bali lubali lumbi kabili pakati yabo pali necapala akalilinga kanonono 
19	1	143446265.jpg	"19_7005_0_191_01_220117-215003_bem_524_elicit_0.wav
"	191	female	3.834	16000	vnd.wave	bem	bem	shikulu bantu naiminina aleposha umulumendo
2	1	229954612_a4438297ee.jpg	"2_4049_0_21_01_211031-102801_bem_2a5_elicit_0.wav
"	21	male	5.445	16000	vnd.wave	bem	bem	abantu bnabeminina pa bulalo ku ncende ukuli akamana
21	1	3214573346.jpg	"21_7535_4_211_01_220117-124748_bem_665_elicit_2.wav
"	211	male	7.577	16000	vnd.wave	bem	bem	Wasosafye bwino efyaba imbwa ishingi, shalitemwa ukutolokela fwebantu.
30	1	4349523799.jpg	"30_4047_2_301_01_211110-003929_bem_654_elicit_1.wav
"	301	male	5.104	16000	vnd.wave	bem	bem	elyo pakulanda nashibatako nakalinso kamo
29	2	2550756380.jpg	"29_9695_3_292_02_220114-214851_bem_84b_elicit_1.wav
"	292	male	6.647	16000	vnd.wave	bem	ngo	cishinka, elyo bonse bale mutamba ifyo ale shana na nabwinga
17	1	3339987576.jpg	"17_6580_0_171_01_220112-210438_bem_9fd_elicit_0.wav
"	171	female	4.787	16000	vnd.wave	bem	bem	Umwana umwaume umunono ale angalila kuci shimbi.
16	1	3240090389_97a8c5d386.jpg	"16_7514_2_161_01_170101-060127_bem_74d_elicit_1.wav
"	161	female	8.462	16000	vnd.wave	bem	toi	beshe ulemona shani, umwanakashi bushe kuti akwanisha amangalo ayayene? 
2	1	3606084228_6286a52875.jpg	"2_473_2_21_01_211026-080138_bem_cee_elicit_1.wav
"	21	female	8.122	16000	vnd.wave	bem	bem	"kuli abantu abaleipakisha ukutamba ifyo aleensha kabili nabaposako sana amano ku myenseshe yakwe
"
4	2	2458033289_f0616879df.jpg	"4_927_3_42_02_211026-004159_bem_5a5_elicit_1.wav
"	42	male	5.649	16000	vnd.wave	bem	bem	Nelyo Ndemona munuma ya shikulu Bantu palina akapuna akanono
33	1	327762135.jpg	"33_10498_0_331_01_220129-043453_bem_b40_elicit_0.wav
"	331	female	8.258	16000	vnd.wave	bem	bem	Abantu abalekanalekana aba mishinku iyapusanapusana baali mwituka limo mu nshita yakasuba .
2	1	173020287_230bfc4ffc.jpg	"2_498_2_21_01_211026-083251_bem_cee_elicit_1.wav
"	21	female	6.919	16000	vnd.wave	bem	bem	imbwa naitoloka lelo cilemoneka kwati taifikilepo pa kamuti Ako umwaume emike.
35	2	1413956047.jpg	"35_5216_3_352_02_220114-113642_bem_f12_elicit_1.wav
"	352	female	7.191	16000	vnd.wave	bem	bem	Bambi balacita ifi nga inshila iyakwangalilamo elyo cilabaletela sana insana.
34	1	4952441872.jpg	"34_10709_0_341_01_220120-114514_bem_1e5_elicit_0.wav
"	341	female	10.141	16000	vnd.wave	bem	bem	namayo uufwele ishati lyelangi lya kashika ne toloshi lyelangi lya buta naiminina panse panshita yakasuba
20	2	2611605367.jpg	"20_7210_1_202_02_220119-012304_bem_665_elicit_0.wav
"	202	male	7.986	16000	vnd.wave	bem	bem	Ulu lupili alenina lwapangilwa abana kukula, tebakalamba kwati ena iyo.
10	2	2052202553_373dad145b.jpg	"10_2321_3_102_02_211106-075739_bem_574_elicit_1.wav
"	102	female	3.062	16000	vnd.wave	bem	bem	Shinshi tacikatilamo isabi pa ncende yaka cimuti? 
12	2	3119887391_212f379797.jpg	"12_2790_1_122_02_211105-212501_bem_e3a_elicit_0.wav
"	122	female	3.698	16000	vnd.wave	bem	bem	Umu lumendo naufwa bwino kumona umwanakashi
6	1	2968135512_51fbb56e3e.jpg	"6_5077_4_61_01_211028-100457_bem_976_elicit_2.wav
"	61	male	13.068	16000	vnd.wave	bem	bem	lubali kuli icikulwa balenta nelangi lyabuta icikalamba ico cilemoneka eko alefuma elyo aletelemuka amutanto
21	1	1255846277.jpg	"21_7662_2_211_01_220118-125310_bem_665_elicit_1.wav
"	211	male	7.214	16000	vnd.wave	bem	bem	Elyo kunuma yaciko kuli icipande cimbi icakashika, namashiwi 'WELGER'.
27	2	2987439273.jpg	"27_3447_3_272_02_211111-160300_bem_f07_elicit_1.wav
"	272	male	3.289	16000	vnd.wave	bem	nya	Cilemoneka kwati uku kucende nakuwama sana.
36	1	3977104006.jpg	"36_5479_4_361_01_211113-143453_bem_654_elicit_2.wav
"	361	male	12.818	16000	vnd.wave	bem	bem	mu muputule bali muli umwafita elyomubutilefye apapene apeminine abalelisha
13	1	3477712686_8428614c75.jpg	"13_3183_2_131_01_211108-080617_bem_8cc_elicit_1.wav
"	131	female	9.755	16000	vnd.wave	bem	bem	Elyo kunuma kuli abantu abengi abeminine aba letamba abaiche aba lechimfyana mu lubuli
38	2	1817746886.jpg	"38_6119_1_382_02_211112-225851_bem_f12_elicit_0.wav
"	382	female	3.97	16000	vnd.wave	bem	bem	Bushe ninshi uyu namayo nawilwa na ubusanso?
20	2	691770760.jpg	"20_7355_1_202_02_220119-223701_bem_665_elicit_0.wav
"	202	male	6.397	16000	vnd.wave	bem	bem	Uko ileya tekwakwishiba umulandu wakuti ilebutukafye yeka.
19	2	4862738105.jpg	"19_7185_1_192_02_220118-210118_bem_5bb_elicit_0.wav
"	192	male	4.945	16000	vnd.wave	bem	bem	bonse babili balemoneka ba chines
2	1	3546720729_38fff1bbd9.jpg	"2_4192_4_21_01_211102-102153_bem_2a5_elicit_2.wav
"	21	male	10.141	16000	vnd.wave	bem	bmb	uwikele nafwala amagalashi elyo umbi iyo lelo bonse balemoneka nabaposako sana amano ukulisha.
30	1	2890731828.jpg	"30_4062_2_301_01_211110-094950_bem_654_elicit_1.wav
"	301	male	6.284	16000	vnd.wave	bem	bem	kuli necushi icingi saana cileya mu makumbi
29	1	4696829163.jpg	"29_9451_0_291_01_220112-104450_bem_9ff_elicit_0.wav
"	291	female	7.418	16000	vnd.wave	bem	bem	umwaice umulumendo naimakana naikata akatambo ako abikileko isabi
18	1	4749855.jpg	"18_11997_0_181_01_211113-192413_bem_5da_elicit_0.wav
"	181	male	5.286	16000	vnd.wave	bem	toi	shitata umo naikala mucipuna aponena namutulo,nafula na insapato.
30	1	503794526.jpg	"30_4012_2_301_01_211109-192231_bem_654_elicit_1.wav
"	301	male	5.399	16000	vnd.wave	bem	bem	umwana ali uwansansa  saana
37	2	4496551407.jpg	"37_11594_1_372_02_211114-073131_bem_aa2_elicit_0.wav
"	372	female	2.178	16000	vnd.wave	bem	bem	nafwala na ijaketi
22	2	3684518763.jpg	"22_2186_1_222_02_211110-103429_bem_004_elicit_0.wav
"	222	female	3.017	16000	vnd.wave	bem	nbl	nafwala ishati na kaputula if nõno
1	1	2021602343_03023e1fd1.jpg	"1_3836_0_11_01_211105-225045_bem_cee_elicit_0.wav
"	11	female	3.357	16000	vnd.wave	bem	bem	abaume babili baleteya umupila mucibansa
5	2	3103587323_7f093d5b90.jpg	"5_1232_3_52_02_211102-105643_bem_a9e_elicit_1.wav
"	52	female	7.033	16000	vnd.wave	bem	bem	umwana alemoneka na umwenso pantu ekatile umucila wa ng'wena pa mpela elyo asunsumana
36	2	298122528.jpg	"36_5634_1_362_02_211114-155639_bem_dbf_elicit_0.wav
"	362	female	8.28	16000	vnd.wave	bem	bem	alemoneka uwansansa,nomba bushe mune pushi uyu tamufonde amaala?
15	2	542317719_ed4dd95dc2.jpg	"15_7322_3_152_02_211030-120827_bem_8cc_elicit_1.wav
"	152	female	7.305	16000	vnd.wave	bem	bem	cilemoneka kwati alefwaya abakumwikatako ku kuboko kuntansi
13	1	717673249_ac998cfbe6.jpg	"13_6807_4_131_01_211028-171920_bem_9ed_elicit_2.wav
"	131	male	3.97	16000	vnd.wave	bem	nya	Chishinka, ala nashi palana sana ishimbwa
39	1	453957521.jpg	"39_1111_2_391_01_211119-025636_bem_901_elicit_1.wav
"	391	female	11.184	16000	vnd.wave	bem	bem	Aba bantu baleshenga baleshelemuka pa lubili kabili pakwangala baleahelemuka mwiloba elyo aba bentu balemoneka ngolupwa ilwishile mukukwata akashita akasuma
14	1	2067362863_59577f9d4d.jpg	"14_7139_0_141_01_211111-145438_bem_f08_elicit_0.wav
"	141	female	5.853	16000	vnd.wave	bem	bem	Imbwa isha buta shibili shile lwa mulubansa ,na shitata naiminina.
27	1	4011368227.jpg	"27_9048_4_271_01_211113-134155_bem_f07_elicit_2.wav
"	271	male	4.514	16000	vnd.wave	bem	nya	eya mukwai cipaalile kwati baleangalafye.
2	2	3296500180_0d7a6650dc.jpg	"2_4033_3_22_02_211026-110109_bem_cee_elicit_1.wav
"	22	female	7.6	16000	vnd.wave	bem	bem	mumbali ya musebo muli imyotoka isho beminike isha pusana pusana, ilemoneka ili mu nshita yakasuba
37	1	2967630001.jpg	"37_11537_0_371_01_211113-180845_bem_5bb_elicit_0.wav
"	371	male	2.699	16000	vnd.wave	bem	bem	Imbwa Ili mumbali yachimana
37	1	4077359929.jpg	"37_11598_0_371_01_211114-064938_bem_5bb_elicit_0.wav
"	371	male	3.879	16000	vnd.wave	bem	bem	namayo ali nashitata mwi ofeshi
37	1	4892689267.jpg	"37_11487_0_371_01_211113-121508_bem_5bb_elicit_0.wav
"	371	male	7.6	16000	vnd.wave	bem	bem	shikulu bantu aleenda nasenda na plastic bag kuminwe aleendela nakunkonto
29	1	4042758072.jpg	"29_3769_0_291_01_211114-095231_bem_433_elicit_0.wav
"	291	male	11.162	16000	vnd.wave	bem	bem	shikulu bantu umo naikala petebulo nakamwaice akafwele kwati cilubi baleshimika.
4	1	3621647714_fc67ab2617.jpg	"4_4610_2_41_01_211029-174339_bem_5a5_elicit_1.wav
"	41	male	7.214	16000	vnd.wave	bem	bem	Pali nefimuti na fimbi iff shaumwa, nafikwata nama bula aya katapapakatapa
7	1	3025438110_40af7e6a80.jpg	"7_1682_0_71_01_170101-223033_bem_74d_elicit_0.wav
"	71	female	6.375	16000	vnd.wave	bem	toi	umulumendo nafwala ishati ilyabuta aletolokela mucilindi pamusebo. 
6	2	537479916_c033897fac.jpg	"6_5108_3_62_02_211031-054754_bem_53e_elicit_1.wav
"	62	male	10.663	16000	vnd.wave	bem	bem	cipalile alesambilisha imbwa yakwe ukubutuka nokutantala pamulu ilyo ilebutuka
16	1	2409312675_7755a7b816.jpg	"16_7609_4_161_01_211109-114926_bem_74d_elicit_2.wav
"	161	female	8.076	16000	vnd.wave	bem	toi	fifwile fila pona shita shita elo fikulu saana 
39	2	3354854086.jpg	"39_929_1_392_02_211116-190742_bem_901_elicit_0.wav
"	392	female	11.729	16000	vnd.wave	bem	bem	Kabili kuli ici cine cifulo kuli na bantu bambi abekele pafibumbili kwati nalimo balelolelapo bamo nelyo fimo
11	2	3639704469_fe83e1c9b7.jpg	"11_2522_3_112_02_211025-104352_bem_1e5_elicit_1.wav
"	112	female	8.621	16000	vnd.wave	bem	bem	Elyo nakabili yalemoneka ayafitulukila kwati nalimo kwalatendeka ukuloka imfula.
19	1	2229237521.jpg	"19_1357_4_191_01_211109-092056_bem_665_elicit_2.wav
"	191	male	11.684	16000	vnd.wave	bem	bem	Efyo ciba nga mwapatikisha shitata ukwipika, moneni napo nga nindimu (lemons) shanshi abikile pakabale kabuta lubali lwa plastic.
4	1	2070798293_6b9405e04d.jpg	"4_4554_2_41_01_211028-151148_bem_5a5_elicit_1.wav
"	41	male	7.577	16000	vnd.wave	bem	bem	Kaili mu ng'anda ali napanse pale moneka ifimuti ifingi
25	1	4783280278.jpg	"25_2858_2_251_01_211110-105133_bem_5da_elicit_1.wav
"	251	male	4.537	16000	vnd.wave	bem	toi	cipalile kwati nafuluka banina so tali uwansansa.
12	1	1302657647_46b36c0d66.jpg	"12_2836_2_121_01_211031-024445_bem_bd6_elicit_1.wav
"	121	male	4.832	16000	vnd.wave	bem	lam	ehe, nafwala ne champempo
21	1	351876121.jpg	"21_1942_0_211_01_211113-001909_bem_83a_elicit_0.wav
"	211	female	5.308	16000	vnd.wave	bem		imbwa nailala pa kapeti ninshi na pushi nalala lwa mupepi nakwe 
18	1	1459250022.jpg	"18_6807_2_181_01_220116-215833_bem_524_elicit_1.wav
"	181	female	5.603	16000	vnd.wave	bem	bem	mumuputule muli na abantu abaletamba na ukufwila Kunimbo
15	1	3674565156_14d3b41450.jpg	"15_7356_4_151_01_211027-105756_bem_9ff_elicit_2.wav
"	151	female	5.399	16000	vnd.wave	bem	bem	kuli icimuti icitali uko bali elyo na icikuulwa icikalamba
5	1	2196284168_76417efbec.jpg	"5_1224_2_51_01_211102-110902_bem_e3a_elicit_1.wav
"	51	female	3.561	16000	vnd.wave	bem	bem	naiminina mucipuna cabakulu
16	2	54501196_a9ac9d66f2.jpg	"16_7577_3_162_02_211110-111924_bem_eab_elicit_1.wav
"	162	male	5.944	16000	vnd.wave	bem	bem	ifyo cipalile nganinebo teti kwanishe kaili kuletinya nokutinya 
33	1	371902.jpg	"33_4798_2_331_01_211109-192740_bem_c25_elicit_1.wav
"	331	female	21.417	16000	vnd.wave	bem	nse	Umo pa baume nafwala ishati ilya fita kabili nafwala ama gogo pa menso elyo nakwata ibuuku ilya isuka mu minwe kabili  nakontamika umutwe pe buuku alebelenga
13	1	3229282764_a4a515f4e2.jpg	"13_6759_4_131_01_211027-203447_bem_9ed_elicit_2.wav
"	131	male	4.378	16000	vnd.wave	bem	nya	Chile moneka beshile mukwa ngala no mwana wabo
7	1	3381584882_341ee3092f.jpg	"7_1515_2_71_01_170101-032711_bem_74d_elicit_1.wav
"	71	female	10.005	16000	vnd.wave	bem	toi	alemoneka alepupuka na akakwepe kakwe aka ukufuma pamenshi makasa.
35	1	6780320278.jpg	"35_5260_4_351_01_220116-014925_bem_ba5_elicit_2.wav
"	351	male	6.624	16000	vnd.wave	bem	bem	Kwena alemoneka kwati nalimo aleangalafye. Limbi kuti caba ni mukulwisha ukukansha umubili.
16	1	3430526230_234b3550f6.jpg	"16_7602_4_161_01_211109-113532_bem_74d_elicit_2.wav
"	161	female	8.19	16000	vnd.wave	bem	toi	awe nshatekapo nangula ndefwaya ukuteka nshakwata ukwakutekela
28	1	363701704.jpg	"28_9316_4_281_01_220109-111128_bem_94f_elicit_2.wav
"	281	male	5.513	16000	vnd.wave	bem	ngo	Nangula elyo be shile uku kuncende abantu bambi tabala fika
17	1	3635991166.jpg	"17_6477_4_171_01_220111-113240_bem_9fd_elicit_2.wav
"	171	female	6.375	16000	vnd.wave	bem	bem	Emukwai pa sukulu yabo kuleba ukucimfyanya ukuteya umupila waku makasa.
20	2	3580741947.jpg	"20_7338_3_202_02_220119-191036_bem_665_elicit_1.wav
"	202	male	7.237	16000	vnd.wave	bem	bem	Mumusebo namo mwabafye nabashaishiba myendele, ukabamwenafye uko baleisa.
7	2	3638783120_f600ceb19d.jpg	"7_1557_1_72_02_211030-191442_bem_40e_elicit_0.wav
"	72	female	4.424	16000	vnd.wave	bem	bem	cipalile kwati umulumendo umofye ewuleteya 
24	1	2364728258.jpg	"24_2585_0_241_01_211110-120335_bem_150_elicit_0.wav
"	241	female	6.375	16000	vnd.wave	bem	bem	Batata bekele pacipuna bafwele impepeluke ilya mitomito nelaya ya fita. 
26	1	2532047708.jpg	"26_3093_4_261_01_211109-154221_bem_dcc_elicit_2.wav
"	261	male	4.832	16000	vnd.wave	bem	bem	olo Balemoneka kwati balishibisha sana ukwimba
30	2	3802499653.jpg	"30_9781_1_302_02_220121-105015_bem_c25_elicit_0.wav
"	302	male	7.169	16000	vnd.wave	bem	bem	Bushe ni finshi uyu shikulu  Bantu asendele mu minwe yakwe?
34	2	4761302737.jpg	"34_10782_1_342_02_220128-023248_bem_d0b_elicit_0.wav
"	342	male	8.008	16000	vnd.wave	bem	bem	bushe finshi aba balumendo basano balecita mumuputule umo panshita ya bushiku?
33	2	2282573692.jpg	"33_4853_3_332_02_211110-113006_bem_b14_elicit_1.wav
"	332	female	5.581	16000	vnd.wave	bem	nse	Amenshi ayali mu cishiba yalesabukilako na panshi
30	1	2864914377.jpg	"30_4150_4_301_01_211110-153142_bem_654_elicit_2.wav
"	301	male	6.148	16000	vnd.wave	bem	bem	eya nimumona afwele akasote kakashika
4	1	2561849813_ff9caa52ac.jpg	"4_4696_0_41_01_211031-024904_bem_5a5_elicit_0.wav
"	41	male	5.013	16000	vnd.wave	bem	bem	Uyu umwana umunono ali kumbali yakamana eko bamwiikalike
20	1	2648310638.jpg	"20_7374_4_201_01_220116-201338_bem_62a_elicit_2.wav
"	201	female	3.675	16000	vnd.wave	bem	bem	Elyo kunuma yakwe kuli impili nefimuti
13	1	2284894733_b710b9b106.jpg	"13_3140_0_131_01_211108-062625_bem_8cc_elicit_0.wav
"	131	female	7.668	16000	vnd.wave	bem	bem	Imbwa ile ikila pacho inininepo nayasama naku kanwa kwati ile bosa
36	1	16626851.jpg	"36_11444_0_361_01_220201-075357_bem_57f_elicit_0.wav
"	361	female	7.101	16000	vnd.wave	bem	bem	umwaume nomwanakashi nabekala pafyani kabili umwaume nasekelela sana ilyo alolesho mwanakashi
12	1	2959941749_fa99097463.jpg	"12_2923_4_121_01_211031-163716_bem_bd6_elicit_2.wav
"	121	male	8.87	16000	vnd.wave	bem	lam	kuli na bantu abale tamba mumbali ubwangalo bwa aba abalumendo 
1	1	3626998066_3ae11ee278.jpg	"1_3849_4_11_01_211105-230857_bem_cee_elicit_2.wav
"	11	female	3.584	16000	vnd.wave	bem	bem	palifye icaani kwati nimucibansa
36	1	4841235702.jpg	"36_11292_4_361_01_220223-120432_bem_d0b_elicit_2.wav
"	361	male	11.797	16000	vnd.wave	bem	bem	elyo kabili kucifulo kwine uku kwaliba nefikulwa fyantunti ifingi sana kabili ako abombela ifyakushitisha fyakwe
34	2	58121544.jpg	"34_4952_3_342_02_211113-145748_bem_50c_elicit_1.wav
"	342	male	5.399	16000	vnd.wave	bem	lam	Abalumendo abekeele ukuso naba fwala ifya buuta na makalashi.
9	2	3579842996_3a62ec1bc7.jpg	"9_2139_3_92_02_211026-160451_bem_901_elicit_1.wav
"	92	female	5.15	16000	vnd.wave	bem	bem	kabili icibansa calicingililwa ulubango
26	1	5384132543.jpg	"26_3196_0_261_01_211110-153238_bem_dcc_elicit_0.wav
"	261	male	4.855	16000	vnd.wave	bem	bem	umulumendo natolokela muli bemba elefwaya ukowa
15	1	3053916979_848d32261b.jpg	"15_3619_2_151_01_211026-105716_bem_8cc_elicit_1.wav
"	151	female	5.399	16000	vnd.wave	bem	bem	elyo naikata na umwele ku kuboko kwaku kulyo
31	2	317386541.jpg	"31_10128_3_312_02_220131-153213_bem_c25_elicit_1.wav
"	312	male	13.34	16000	vnd.wave	bem	bem	Aba abaume babili bafwele amatoloshi ayabutuluka na macaketi iyakashiika ne fisote ifitali kabilibalemoneka kwati bashilika.
7	2	224702241_05af393148.jpg	"7_1592_3_72_02_211030-204745_bem_40e_elicit_1.wav
"	72	female	4.764	16000	vnd.wave	bem	bem	imbwa nayo ilelola ukulefumina amenshi
22	2	2925242998.jpg	"22_7796_3_222_02_211112-064616_bem_50c_elicit_1.wav
"	222	male	5.172	16000	vnd.wave	bem	lam	naiminina nekonto na papa ne chola panuma
28	2	5403632578.jpg	"28_9328_1_282_02_220103-170106_bem_9ff_elicit_0.wav
"	282	female	9.347	16000	vnd.wave	bem	bem	kabili Bali aba nsansa pa menso nalimo balekopelwapo fye icikope.
29	2	494907021.jpg	"29_9571_1_292_02_220113-183454_bem_84b_elicit_0.wav
"	292	male	7.101	16000	vnd.wave	bem	ngo	Abaume na banakashi na beminina, bale moneka kwati kuli efyo bale shimika
18	2	6271611352.jpg	"18_6726_3_182_02_220116-154347_bem_5bb_elicit_1.wav
"	182	male	6.034	16000	vnd.wave	bem	bem	tumbi tutatu nato tufwele amashati aya makulmbi makumbi pantanshi
