pair_id	image	sentence_id	image_id	audio_id	sentence	translation	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
13.0	1370001	2	3325129757.jpg	13_7000_1_132_02_211105-222321_bem_ce8_elicit_0.wav	Kulemoneka kwaba impepo uku. Uwikele panshi aletamba umunankwe uutolweke mu muulu.	It looks like this place is so cold. The one who is seated is watching his friend who is up jumping.	132	male	10.073	16000	vnd.wave	bem	bem
5.0	510500	1	3325497914.jpg	5_1050_0_51_01_211031-184732_bem_e3a_elicit_0.wav	Umwana ali nabanyina balemusontelelapo fimo.	a woman is showing her child something that she is pointing at	51	female	4.401	16000	vnd.wave	bem	bem
5.0	510504	1	3325497914.jpg	5_1050_4_51_01_211031-184732_bem_e3a_elicit_2.wav	Elyo kabili kulemonekae necimuti.	there is also a very big tree	51	female	3.38	16000	vnd.wave	bem	bem
5.0	510503	2	3325497914.jpg	5_1050_3_52_02_211101-004427_bem_a9e_elicit_1.wav	Kunuma yabo kulemoneka ifikulwa ifyatita.	there are tall buildings behind them	52	female	4.242	16000	vnd.wave	bem	bem
	3361	2	3325974730.jpg	336_1_02_211016-000332_bem_dcc_elicit_0.wav	Elyo cilepala kwati ali pa cangalo icakushelemuka.	It looks like he is in a sliding game.	12	male	6.806	16000	vnd.wave	bem	bem
	3364	1	3325974730.jpg	336_4_01_211016-000348_bem_9d4_elicit_2.wav	Elo kabili cilemoneka uku ali kwalitalala pantu nafwala fye ifyakuicingilila ku mpepo.	It looks like this place is very cold because he is putting on warm clothing.	11	female	8.349	16000	vnd.wave	bem	bem
	3363	2	3325974730.jpg	336_3_02_211016-000332_bem_dcc_elicit_1.wav	Napantu ali apa ni pa muulu wa lupili pantu utyumi tulemoneka fye utwipi kabili utunono.	He is at the top of the mountain because the other hills look very small.	12	male	7.94	16000	vnd.wave	bem	bem
	3362	1	3325974730.jpg	336_2_01_211016-000348_bem_9d4_elicit_1.wav	Kabili uku ali kulemoneka ni ku mpili.	It looks like he is in the mountains.	11	female	5.354	16000	vnd.wave	bem	bem
1.0	11253	2	3325974730.jpg	1_125_3_12_02_211027-090942_bem_d90_elicit_1.wav	Bushe abaleangala mu bwangalo bafwala ifyakuicingilila.	Are the people involved in this game wearing protective clothing?	12	male	4.923	16000	vnd.wave	bem	bem
1.0	11254	1	3325974730.jpg	1_125_4_11_01_211031-115743_bem_cc3_elicit_2.wav	Awe kwabafye ukufwala ifyakufimba pamenso mukuicingilila kumwela.	Not really. they only wear protective   that  protects their faces from the wind.	11	male	13.544	16000	vnd.wave	bem	toi
1.0	11251	2	3325974730.jpg	1_125_1_12_02_211027-090942_bem_d90_elicit_0.wav	Bushe amaka ayalutoloka yafuma kwi?	How is he able to jump that high?	12	male	5.013	16000	vnd.wave	bem	bem
1.0	11250	1	3325974730.jpg	1_125_0_11_01_211031-115743_bem_cc3_elicit_0.wav	Umwaume ali pakashelela pamenshi ayakosa ali mu mulu	A young man on an ice skate board has jumped high.	11	male	6.329	16000	vnd.wave	bem	toi
1.0	11252	1	3325974730.jpg	1_125_2_11_01_211031-115743_bem_cc3_elicit_1.wav	Ukuntu bangalila kwaba nga icimufolo,eico mumbali mwaba umwashelela	On the other side there is furrow  like  and  the sides are suitable for sliding.	11	male	13.907	16000	vnd.wave	bem	toi
11.0	1164462	1	3326454455.jpg	11_6446_2_111_01_211102-121008_bem_574_elicit_1.wav	Aleteya icangalo ca mupila ica kucimfyana mu cibansa	he is playing soccer that is why he is in the field	111	female	4.446	16000	vnd.wave	bem	bem
11.0	1164463	2	3326454455.jpg	11_6446_3_112_02_211031-064337_bem_1e5_elicit_1.wav	Nga ninshi atolokele mu muulu uku ninshi naimya akaputula?	but why has he jumped while lifting his pants?	112	female	13.022	16000	vnd.wave	bem	bem
11.0	1164460	1	3326454455.jpg	11_6446_0_111_01_211102-121008_bem_574_elicit_0.wav	Umwaume  ali mu cibansa kabili nafwala  ishati na kaputula ifyakashikila kabili ne nsapato isha makumbi makumbi	A man is in a sportsfield, he is wearing red shorts with blue shoes	111	female	7.191	16000	vnd.wave	bem	bem
11.0	1164464	1	3326454455.jpg	11_6446_4_111_01_211102-121008_bem_574_elicit_2.wav	Ni pa mulandu wa kuti  natemwa pantu ulubali lwakwe basepa nangula nabacimfya	it is because he is happy that his team has won the match	111	female	7.033	16000	vnd.wave	bem	bem
1.0	1481	2	3327563443.jpg	1_48_1_12_02_211026-104137_bem_d90_elicit_0.wav	bonse Bali nabafwala utusote mulandu nshi	they are both wearing hats. why is that?	12	male	4.492	16000	vnd.wave	bem	bem
1.0	1483	2	3327563443.jpg	1_48_3_12_02_211026-104137_bem_d90_elicit_1.wav	Bonse bali notufyola, bushe bali palwendo?	since they are both carrying bags, are they on a journey?	12	male	4.378	16000	vnd.wave	bem	bem
1.0	1482	1	3327563443.jpg	1_48_2_11_01_211030-094758_bem_cc3_elicit_1.wav	utusote talebachingako kukasuba	the hats are helping in shielding them from the sun	11	male	8.53	16000	vnd.wave	bem	toi
1.0	1484	1	3327563443.jpg	1_48_4_11_01_211030-094758_bem_cc3_elicit_2.wav	Cipalile baleendafye elyo balelanshanya	well not really. they are just chatting.	11	male	10.617	16000	vnd.wave	bem	toi
6.0	613483	2	3328247381.jpg	6_1348_3_62_02_211026-215608_bem_976_elicit_1.wav	Cilemoneka baleya ukusambilila ukowa ukubomfya ifisolobelo bakwete bonse.	It seems they are going to learn how to swim with the objects they have.	62	male	8.507	16000	vnd.wave	bem	bem
6.0	613482	1	3328247381.jpg	6_1348_2_61_01_211025-073324_bem_53e_elicit_1.wav	Umulumendo uwuli nemishishi shafiita nakontama nampo nafinshi aleyikata pameenshi ninshi nafwala nakaputula kakashika.	The boy who has dark hair has bent down as though he is touching something in the water and he is wearing  a red short.	61	male	17.877	16000	vnd.wave	bem	bem
6.0	613484	1	3328247381.jpg	6_1348_4_61_01_211025-073324_bem_53e_elicit_2.wav	Awe cilepala kwati balishiba kale pantu icisolobelo cilya cakubomfya pakwelela pamabimbi.	It seems they already know because those boards are for surfing.	61	male	14.746	16000	vnd.wave	bem	bem
6.0	613481	2	3328247381.jpg	6_1348_1_62_02_211026-215608_bem_976_elicit_0.wav	Bonse babili abalumendo bantu babuuta inkanda, umo ali nemishishi shafiita elyo umbi umulumendo ali nemishishi shabuutulukila.	Both boys are white skinned, one has black hair while the other has whitish hair.	62	male	13.998	16000	vnd.wave	bem	bem
7.0	716073	2	3329169877.jpg	7_1607_3_72_02_211031-111615_bem_40e_elicit_1.wav	ifimuti ifili uku kuncende filemoneka ifyauma fyonse ukwabula amabula	All the tree in this area are very dry with no leaves.	72	female	7.645	16000	vnd.wave	bem	bem
7.0	716071	2	3329169877.jpg	7_1607_1_72_02_211031-111615_bem_40e_elicit_0.wav	nafwala ne campepo icabuta ne toloshi ilya katapa katapa	He is wearing a white jumper and a green trousers.	72	female	5.785	16000	vnd.wave	bem	bem
7.0	716070	1	3329169877.jpg	7_1607_0_71_01_170101-052541_bem_74d_elicit_0.wav	umwaume alimu lwelele ne pulanga ilyakushelelekanalyo pa menshi makasa.	A man is snow skating and he has jumped so high.	71	female	7.373	16000	vnd.wave	bem	toi
7.0	716072	1	3329169877.jpg	7_1607_2_71_01_170101-052541_bem_74d_elicit_1.wav	cilemoneka kwati acilasheleleka ekutolokela mulwelele.	It seems he was skating thats why he jumped in the air.	71	female	7.94	16000	vnd.wave	bem	toi
2.0	241032	1	3330654550.jpg	2_4103_2_21_01_211031-152815_bem_2a5_elicit_1.wav	Mumusebo baleendela muli na imyotoka ishileenda mumusebo  umo wine.	There are cars in the road in which they are riding their bicycles.	21	male	6.012	16000	vnd.wave	bem	bem
2.0	241034	1	3330654550.jpg	2_4103_4_21_01_211031-152815_bem_2a5_elicit_2.wav	Kukuso kwa ncinga kuli shitaata uwiminine pa ncende imyotoka shikishisha abantu, shitata nasekelela  nokusekelela.	There are some people waiting at the bus stop on the side of the road.	21	male	9.551	16000	vnd.wave	bem	bem
2.0	241030	1	3330654550.jpg	2_4103_0_21_01_211031-152815_bem_2a5_elicit_0.wav	Abantu baleensha icinga mumusebo.	A group of people are riding a bicycle.	21	male	3.675	16000	vnd.wave	bem	bem
2.0	241033	2	3330654550.jpg	2_4103_3_22_02_211026-183113_bem_cee_elicit_1.wav	Imyotoka shilelola kumo kwine kuncende ukuleya incinga, kuli na imbi motoka ilelola kuncende ukulefuma imyotoka.	They are going the same direction as these cars.	22	female	9.483	16000	vnd.wave	bem	bem
6.0	652362	1	3332248667.jpg	6_5236_2_61_01_211029-092844_bem_976_elicit_1.wav	abalumendo bonse babili balikwata imishishi ishafita lelo umo ali nemishishi ishitali ishakakwa elyo umbi uwikele ena ali nemishishi shafita ishipi.	Both men have black hair  but one has long tied hair and the other has short hair.	61	male	12.75	16000	vnd.wave	bem	bem
6.0	652364	1	3332248667.jpg	6_5236_4_61_01_211029-092844_bem_976_elicit_2.wav	ulya umbi alemoneka uwatontonkanya icipesha amano umulumendo uukwete imishishi ishipi nafwala ishati lyabuta iyakwata nemishilwa iyabuta elyo nalela nakacola pamoolu.	The other one who is lost in thoughts has short hair and he is wearing a white shirt that has stripes , he is having  a bag on his legs.	61	male	14.451	16000	vnd.wave	bem	bem
6.0	652360	1	3332248667.jpg	6_5236_0_61_01_211029-092844_bem_976_elicit_0.wav	abantu batatu nabekala umulemoneka nga mwistima babili balumendo elyo umo ena mwanakashi	Three people are sitting in what looks like  a train, two are male and one is female.	61	male	7.94	16000	vnd.wave	bem	bem
6.0	652361	2	3332248667.jpg	6_5236_1_62_02_211031-112047_bem_53e_elicit_0.wav	abalumendo bonse babili bena nababuka balelolesha lelo umukashana ena nainamika nomutwe elyo alele.	Both men are awake while the woman has bowed her head as she is sleeping.	62	male	11.842	16000	vnd.wave	bem	bem
37.0	37115893	2	3334057289.jpg	37_11589_3_372_02_211114-072652_bem_aa2_elicit_1.wav	panshi palifye amabwe yeka yeka ayengi	The floor in the workshop is very dirt due to the on-going works	372	female	7.305	16000	vnd.wave	bem	bem
37.0	37115891	2	3334057289.jpg	37_11589_1_372_02_211114-072652_bem_aa2_elicit_0.wav	naikata naka machine kakubashilako alebasa na ukubasa	He is sculpuring something from a wood or stone	372	female	3.085	16000	vnd.wave	bem	bem
37.0	37115892	1	3334057289.jpg	37_11589_2_371_01_211114-063322_bem_5bb_elicit_1.wav	nanyanta namolu pamulu welibwe, nafwala nama galashi mumenso	He is using a machine to do the work	371	male	5.876	16000	vnd.wave	bem	bem
37.0	37115890	1	3334057289.jpg	37_11589_0_371_01_211114-063322_bem_5bb_elicit_0.wav	umulumendo alebasa amabwe	A craftsman is working in his workshop	371	male	3.856	16000	vnd.wave	bem	bem
37.0	37115894	1	3334057289.jpg	37_11589_4_371_01_211114-063322_bem_5bb_elicit_2.wav	pelyo pali na umuntu uwimineko akatalamukila lelo talemoka pamenso	There is also another person nearby but his face is not visible	371	male	7.668	16000	vnd.wave	bem	bem
8.0	817844	1	3334057289.jpg	8_1784_4_81_01_211026-075303_bem_abe_elicit_2.wav	Uuleitinya talemoneka	The one who is frightening it cannot be seen.	81	male	3.698	16000	vnd.wave	bem	bem
8.0	817842	1	3334057289.jpg	8_1784_2_81_01_211026-075303_bem_abe_elicit_1.wav	elyo ili mu mpanga	It is in a bush.	81	male	3.017	16000	vnd.wave	bem	bem
8.0	817841	2	3334057289.jpg	8_1784_1_82_02_211026-071125_bem_ce8_elicit_0.wav	cilemoneka kuli abaleitamfya	It seems there is somebody chasing it.	82	male	3.584	16000	vnd.wave	bem	bem
8.0	817840	1	3334057289.jpg	8_1784_0_81_01_211026-075303_bem_abe_elicit_0.wav	Imbwa iletina	A dog appears frightened.	81	male	2.904	16000	vnd.wave	bem	bem
6.0	650700	1	3335501468.jpg	6_5070_0_61_01_211028-082944_bem_976_elicit_0.wav	iconi icikwete umukoshi uwalepa elyo no mulomo wapapatala cilemoneka cili pamenshi	A bird that has a long neck with a flat beak is on water.	61	male	8.938	16000	vnd.wave	bem	bem
6.0	650701	2	3335501468.jpg	6_5070_1_62_02_211031-045122_bem_53e_elicit_0.wav	cilemoneka cileyangala pamenshi elyo cileowa. mukumfwa bwino caolola namapindo	It seems it is playing on the water as it swims. It has spread its wings because it is enjoying.	62	male	11.865	16000	vnd.wave	bem	bem
6.0	650702	1	3335501468.jpg	6_5070_2_61_01_211028-082944_bem_976_elicit_1.wav	umumana iconi cilimo ulemoneka uwashika elyo amenshi yantu ya lengama icipesha amano	The water where the bird is looks deep with clean water.	61	male	9.687	16000	vnd.wave	bem	bem
6.0	650703	2	3335501468.jpg	6_5070_3_62_02_211031-045122_bem_53e_elicit_1.wav	bushe filya cilecita amapipindo iconi kuti wala cilesha ukowa	Can't the bird be stopped from swimming because of how it is spreading its wings?	62	male	12.137	16000	vnd.wave	bem	bem
9.0	958150	1	3336759846.jpg	9_5815_0_91_01_211029-193811_bem_901_elicit_0.wav	Abalumendo nabakashana nabeminina panshita ya bushiku.	Young men and young women are standing in the evening.	91	female	4.9	16000	vnd.wave	bem	bem
9.0	958151	2	3336759846.jpg	9_5815_1_92_02_211028-023625_bem_ebf_elicit_0.wav	Bushe finshi balecita?	What are they doing?	92	female	3.516	16000	vnd.wave	bem	bem
9.0	958152	1	3336759846.jpg	9_5815_2_91_01_211029-193811_bem_901_elicit_1.wav	Cilemoneka kwati balekopwa icikope ukubomfya lamya	It seems that they are taking photographs using a phone.	91	female	4.65	16000	vnd.wave	bem	bem
9.0	958153	2	3336759846.jpg	9_5815_3_92_02_211028-023625_bem_ebf_elicit_1.wav	Cipalile kwati bacifuma mukusefya  ubushiku	They seem to have just returned from a celebration that took place in the night.	92	female	4.514	16000	vnd.wave	bem	bem
16.0	1675710	1	3336808362.jpg	16_7571_0_161_01_170101-090651_bem_74d_elicit_0.wav	uyu umulumendo eli kwati uko balesefya	A man is at a celebrating event.	161	female	6.216	16000	vnd.wave	bem	toi
16.0	1675711	2	3336808362.jpg	16_7571_1_162_02_211110-024343_bem_eab_elicit_0.wav	nomba nishi aba bantu balesefyesha elo futi nishi bemishe ifikompe fyacalo cabo mumulu	Why are people celebrating while lifting their flags?	162	male	7.532	16000	vnd.wave	bem	bem
16.0	1675714	1	3336808362.jpg	16_7571_4_161_01_170101-090651_bem_74d_elicit_2.wav	bafwile aba bantu baliyatemwa saana kaili abantu nabafula saana	It looks like people really likes it because there are a lot of people.	161	female	8.417	16000	vnd.wave	bem	toi
19.0	1912524	1	3336808362.jpg	19_1252_4_191_01_211108-185351_bem_665_elicit_2.wav	Pali ifi fipampa pali na ulunga lwa caalo ca ababantu, ici caalo ni Scotland ukulingana na ulunga lwa makumbi-makumbi nelangi lya buta pakati.	On these banners is a flag of Scotland blue and white on the middle.	191	male	12.841	16000	vnd.wave	bem	bem
19.0	1912521	2	3336808362.jpg	19_1252_1_192_02_211109-193947_bem_d8d_elicit_0.wav	Shitata wankanda yabuta, elyo alikwata imishishi ishipi.	The man is white with short hair	192	female	5.626	16000	vnd.wave	bem	leh
16.0	1675713	2	3336808362.jpg	16_7571_3_162_02_211110-024343_bem_eab_elicit_1.wav	efyo cipalile kwati niselemoni nabafwala nefya semusemu abakashana naba lumendo	They are even putting on same clothes.	162	male	6.828	16000	vnd.wave	bem	bem
16.0	1675712	1	3336808362.jpg	16_7571_2_161_01_170101-090651_bem_74d_elicit_1.wav	kwati iyi niselemoni iyi citika ku calo cabo	It is a world ceremony.	161	female	5.082	16000	vnd.wave	bem	toi
19.0	1912520	1	3336808362.jpg	19_1252_0_191_01_211108-185351_bem_665_elicit_0.wav	Shitata na namayo balelosha kuntashi yabo, ukuli ibumba lyabakakansana nangula abafikansa (protesters).	A man and a woman are looking at a group of protestors on one side.	191	male	9.823	16000	vnd.wave	bem	bem
19.0	1912522	1	3336808362.jpg	19_1252_2_191_01_211108-185351_bem_665_elicit_1.wav	Inkanda yabo ilemoneka iyabantu baku Europe.	They look like people from Europe.	191	male	4.65	16000	vnd.wave	bem	bem
17.0	1766903	2	3341084434.jpg	17_6690_3_172_02_220112-183323_bem_5da_elicit_1.wav	Bushe alepekanisha ukucimfya kulebako pa mwenshi nangula ale angala fye.	Is he preparing for the competition that will be held at the end of the month or he is just having fun?	172	male	5.308	16000	vnd.wave	bem	toi
17.0	1766902	1	3341084434.jpg	17_6690_2_171_01_220115-102626_bem_9fd_elicit_1.wav	Cilemoneka kwati alibelela, abati nga leshelela alomfwa ukukaba.	It looks like he is used, he gets warm when he is skirting.	171	female	5.535	16000	vnd.wave	bem	bem
17.0	1766901	2	3341084434.jpg	17_6690_1_172_02_220112-183323_bem_5da_elicit_0.wav	Bushe uyu mulumendo tomfwa impepo pakuti aleshelela muli snow umusango uyu?	This man doesn't feel cold for him to be skirting in snow?	172	male	5.898	16000	vnd.wave	bem	toi
17.0	1766900	1	3341084434.jpg	17_6690_0_171_01_220115-102626_bem_9fd_elicit_0.wav	Umulumedo ufwele ifya buta naikata inkonto aleshelela na muli snow.	A man dressed in white is holding sticks while skirting on snow.	171	female	6.465	16000	vnd.wave	bem	bem
10.0	1061160	1	3341084434.jpg	10_6116_0_101_01_211104-142738_bem_5a5_elicit_0.wav	Umuntu umo aleengalila kuncende yampemba	One person is playing at a place of snow	101	male	4.582	16000	vnd.wave	bem	bem
10.0	1061162	1	3341084434.jpg	10_6116_2_101_01_211104-142738_bem_5a5_elicit_1.wav	Alemoneka kwati nasikidafye pakukoneka	He looks like he has just overturned while turning	101	male	4.197	16000	vnd.wave	bem	bem
10.0	1061161	2	3341084434.jpg	10_6116_1_102_02_211102-071152_bem_ddd_elicit_0.wav	Ulya muntu napona  panshi	That person has fallen down	102	male	3.539	16000	vnd.wave	bem	bem
10.0	1061164	1	3341084434.jpg	10_6116_4_101_01_211104-142738_bem_5a5_elicit_2.wav	Ecacilenga apone acitelela afilwa ukukontoloka umulandu walubilo saana	What caused him to fall was because he lost control because of too much speed	101	male	7.101	16000	vnd.wave	bem	bem
17.0	1777514	1	3341477531.jpg	17_7751_4_171_01_211108-145958_bem_947_elicit_2.wav	Cilemoneka nakalimo uyu umulumendo ali na umwenso.	It looks like this gentleman had fear.	171	male	9.052	16000	vnd.wave	bem	toi
17.0	1777513	2	3341477531.jpg	17_7751_3_172_02_211108-174928_bem_e94_elicit_1.wav	Eyeee kabili ale angala na kangalilo akamataila.	Yes, he was playing with a skate board.	172	female	7.418	16000	vnd.wave	bem	nya
17.0	1777510	1	3341477531.jpg	17_7751_0_171_01_211108-145958_bem_947_elicit_0.wav	Umusungu umwaume ale angala eeka.	A white man is playing by himself.	171	male	6.307	16000	vnd.wave	bem	toi
17.0	1777511	2	3341477531.jpg	17_7751_1_172_02_211108-174928_bem_e94_elicit_0.wav	Eyee ale angala fye eeka elo tafwele na umwingila.	Yes he was just playing all alone without wearing tunic	172	female	7.872	16000	vnd.wave	bem	nya
2.0	242060	1	3342309960.jpg	2_4206_0_21_01_211102-122710_bem_2a5_elicit_0.wav	Uyu umulumendo nao aninine pa cakwensha mu nshita ya bushiku.	There's a man on a skateboard in the evening.	21	male	6.012	16000	vnd.wave	bem	bem
2.0	242062	1	3342309960.jpg	2_4206_2_21_01_211102-122710_bem_2a5_elicit_1.wav	Afwelefye kaputula yansalu yakosa kabili takwete ilaya kumuulu	He is wearing a short with hard material and he is shirtless.	21	male	6.42	16000	vnd.wave	bem	bem
16.0	1663624	1	3342309960.jpg	16_6362_4_161_01_220111-130701_bem_5da_elicit_2.wav	Uyu umulumendo mukali saana kwena nolubuto nalumusanika.	This man is awsome light is even sriking.	161	male	5.082	16000	vnd.wave	bem	toi
2.0	242061	2	3342309960.jpg	2_4206_1_22_02_211028-100210_bem_cee_elicit_0.wav	Aleendela pakashimbi akanono saana icakuti kuti apona nga tacenjele.	He is riding the skateboard on a rail and he is concentrating on where he is going.	22	female	6.352	16000	vnd.wave	bem	bem
16.0	1663622	1	3342309960.jpg	16_6362_2_161_01_220111-130701_bem_5da_elicit_1.wav	Awe kwena teti apone pantu alishiba saana ukutoloka pafishimbi.	He can not fall because he knows how to jump very well.	161	male	5.127	16000	vnd.wave	bem	toi
16.0	1663620	1	3342309960.jpg	16_6362_0_161_01_220111-130701_bem_5da_elicit_0.wav	Umulumendo nenkanda iyabuta aleshelela nokutoloka pamulu wacishimbi.	A white man is slidding whie jumping on top of the pipe.	161	male	5.376	16000	vnd.wave	bem	toi
2.0	242063	2	3342309960.jpg	2_4206_3_22_02_211028-100210_bem_cee_elicit_1.wav	Alelolesha saana ifyo aleya pakuti epona kabili naimya amaboko yakumwafwa.	He has his hands stretched out in order not to fall.	22	female	6.624	16000	vnd.wave	bem	bem
6.0	613192	1	3342855466.jpg	6_1319_2_61_01_211025-062543_bem_53e_elicit_1.wav	Ifilembo fyalembwa kucibumba fyalembwa mumalangi aya pusana pusana. pantashi yacibumba pali nefyani ifyamena.	The writing's on the wall have different colours. In front of the wall there are plants.	61	male	15.45	16000	vnd.wave	bem	bem
6.0	613194	1	3342855466.jpg	6_1319_4_61_01_211025-062543_bem_53e_elicit_2.wav	Nangula kuli ifinfi iyacipesha amaano mumulu mucili namubutukako pantu namakumbi yakashikila yalemoneka mumulu.	Even though it is dark, the red clouds can  still be seen.	61	male	16.902	16000	vnd.wave	bem	bem
6.0	613191	2	3342855466.jpg	6_1319_1_62_02_211026-133517_bem_976_elicit_0.wav	Icibumba aleyenshako incinga cili panshi yabulalo elyo kwalilembwa namalembo ayengi ayalekana lekana	The wall on which he is riding his bike is under the bridge and there are a lot of writings on the wall.	62	male	11.139	16000	vnd.wave	bem	bem
6.0	613190	1	3342855466.jpg	6_1319_0_61_01_211025-062543_bem_53e_elicit_0.wav	Umulumendo aleyensha incinga kucibumba nalekelako namaboko ukwakwikata.	A boy is riding his bike on the wall with both of his hands not on the handlebars.	61	male	12.183	16000	vnd.wave	bem	bem
13.0	1369953	2	3345025842.jpg	13_6995_3_132_02_211105-221439_bem_ce8_elicit_1.wav	Elyo imishishi shakwe nashululuka. Ku makasa nafwala na amajombo ayafiita.	Her hair is blowing and she is wearing black boots on her feet.	132	male	10.3	16000	vnd.wave	bem	bem
13.0	1369950	1	3345025842.jpg	13_6995_0_131_01_211031-160950_bem_9ed_elicit_0.wav	Umwaiche naiminina pacikuulwa. Panshi pali naka jinga.	A girl is standing on something and there is a bicycle on the ground.	131	male	4.514	16000	vnd.wave	bem	nya
13.0	1369951	2	3345025842.jpg	13_6995_1_132_02_211105-221439_bem_ce8_elicit_0.wav	Alelolesha mu muulu elyo naasama, nakwata nakantu mukanwa eko alelya.	She is looking up with his mouth opened. She has something in his mouth that he is eating. 	132	male	9.642	16000	vnd.wave	bem	bem
13.0	1369952	1	3345025842.jpg	13_6995_2_131_01_211031-160950_bem_9ed_elicit_1.wav	Epo anyantile balishilaula nefintu. Limbi uyu umwaiche ewa shilaula.	Where she is standing, there are things written down. Perhaps she is the one who wrote these.	131	male	7.486	16000	vnd.wave	bem	nya
13.0	1332260	1	3346614841.jpg	13_3226_0_131_01_211108-095833_bem_8cc_elicit_0.wav	Umulumendo uwa caice aleemoneka aleelolesha fimo nafwala nama galashi mumenso.	A gentleman appears to be looking at something whilst putting a pair of spectacles.	131	female	7.554	16000	vnd.wave	bem	bem
13.0	1332261	2	3346614841.jpg	13_3226_1_132_02_211025-213723_bem_9ed_elicit_0.wav	Aleemoneka taleeseka, cifwiile efyo aleelolesha nafikwata sana incito.	He appears to be concentrating so much ,perhaps what he is looking at is very important.	132	male	8.53	16000	vnd.wave	bem	nya
13.0	1332262	1	3346614841.jpg	13_3226_2_131_01_211108-095833_bem_8cc_elicit_1.wav	Ne mishishi shakwe shile moneka tashumishe pantu shili ishalala panshi kwati elyo aci sansamo amenshi.	His hair looks wet because it it appers to be so straight as though he has just prinkling  water on it. 	131	female	10.753	16000	vnd.wave	bem	bem
13.0	1332264	1	3346614841.jpg	13_3226_4_131_01_211108-095833_bem_8cc_elicit_2.wav	Aleemoneka efyo aleelolesha fikankala sana pantu tale seka noku seka.	Maybe he is looking at something very important becuase he looks so serious.	131	female	8.916	16000	vnd.wave	bem	bem
24.0	2425384	1	3347500603.jpg	24_2538_4_241_01_211110-103436_bem_150_elicit_2.wav	Ulupango mumbali ya musebo luntu lwa katapa katapa.	The fence is green.	241	female	4.333	16000	vnd.wave	bem	bem
24.0	2425383	2	3347500603.jpg	24_2538_3_242_02_211108-204330_bem_150_elicit_1.wav	Kumbali yamusebo kuli ulupango.	There is a fence near the road.	242	female	2.9939999999999998	16000	vnd.wave	bem	bem
24.0	2425382	1	3347500603.jpg	24_2538_2_241_01_211110-103436_bem_150_elicit_1.wav	Elo bonse babili balelolesha panshi.	Both are looking down.	241	female	2.722	16000	vnd.wave	bem	bem
11.0	1163470	1	3347500603.jpg	11_6347_0_111_01_211030-052049_bem_1e5_elicit_0.wav	abantu babili baleenda mumusebo kabili baleenda mupepi nelinga lyaimikwa ilyamalata	two men are walking near an iron fence	111	female	8.031	16000	vnd.wave	bem	bem
11.0	1163472	1	3347500603.jpg	11_6347_2_111_01_211030-052049_bem_1e5_elicit_1.wav	Bushe naumona ifyo aba babili bakwete kumaboko yabo?	Have you noticed what they are both holding?	111	female	4.628	16000	vnd.wave	bem	bem
11.0	1163474	1	3347500603.jpg	11_6347_4_111_01_211030-052049_bem_1e5_elicit_2.wav	Elyo kabili ifi fine fyola fyabo fyola fyakashikila kabili apashilwa nefilubi fyatunama	and these bags are red with drawn decorated animal dolls on them	111	female	7.849	16000	vnd.wave	bem	bem
24.0	2425381	2	3347500603.jpg	24_2538_1_242_02_211108-204330_bem_150_elicit_0.wav	Bonse bafwele amatangasa yafita na ma pempenuke elo bemishe ifyola finefine.	Both are putting on black trousers and carrying big bags.	242	female	7.396	16000	vnd.wave	bem	bem
24.0	2425380	1	3347500603.jpg	24_2538_0_241_01_211110-103436_bem_150_elicit_0.wav	Abalumendo babili baleyenda pamusebo elo basendele ifyola ifya kashikila.	Two men are walking on the reoad carrying brown bags.	241	female	5.354	16000	vnd.wave	bem	bem
11.0	1163473	2	3347500603.jpg	11_6347_3_112_02_211101-224812_bem_574_elicit_1.wav	Ee, cila muntu naimya ifyola ifyo basendelamo ifipe nga washita pamushiika	Yes they both have some shopping bags n their hands	112	female	6.443	16000	vnd.wave	bem	bem
16.0	1675343	2	3349451628.jpg	16_7534_3_162_02_211110-013050_bem_eab_elicit_1.wav	yafwile aya amangalo yali wama saana	Aeems like these games are good.	162	male	3.13	16000	vnd.wave	bem	bem
28.0	2894371	2	3349451628.jpg	28_9437_1_282_02_220105-130133_bem_9ff_elicit_0.wav	Nalimo kuli uo aleangala nao ku ntanshi yakwe uko asontele imbao.	He must be playing with someone whose where he has pointed the plank.	282	female	7.781	16000	vnd.wave	bem	bem
28.0	2894370	1	3349451628.jpg	28_9437_0_281_01_220111-100706_bem_94f_elicit_0.wav	Umwaume umwaiche ale angala ne mbao.	A young boy is playing with a plank.	281	male	3.879	16000	vnd.wave	bem	ngo
28.0	2894372	1	3349451628.jpg	28_9437_2_281_01_220111-100706_bem_94f_elicit_1.wav	Limbi acila fwaya ukuma aka botolo aka ponene panshi nomba na puusa.	Maybe he wanted to hit the bottle now he missed and it has fallen on the ground.	281	male	6.783	16000	vnd.wave	bem	ngo
16.0	1675344	1	3349451628.jpg	16_7534_4_161_01_170101-065654_bem_74d_elicit_2.wav	cikonka nefyo watemwisha ,ine nshoyamonapo bwino mweh	It depends with what one likes.	161	female	5.876	16000	vnd.wave	bem	toi
16.0	1675342	1	3349451628.jpg	16_7534_2_161_01_170101-065654_bem_74d_elicit_1.wav	limbi baleteya yala amangalo beta ati cricket	Maybe she is playing games called cricket.	161	female	5.354	16000	vnd.wave	bem	toi
